EID,key,direction,time
0,t,0,1493989815746
1,t,1,1493989815842
2,h,0,1493989815910
3,h,1,1493989815956
4,u,0,1493989816060
5,u,1,1493989816297
6,a,0,1493989816298
7,a,1,1493989816326
8,SPACE,0,1493989816495
9,SPACE,1,1493989816558
10,BACKSPACE,0,1493989817191
11,BACKSPACE,1,1493989817276
12,BACKSPACE,0,1493989817353
13,BACKSPACE,1,1493989817450
14,BACKSPACE,0,1493989817765
15,BACKSPACE,1,1493989817840
16,i,0,1493989818300
17,i,1,1493989818347
18,s,0,1493989818509
19,s,1,1493989818557
20,SPACE,0,1493989818722
21,SPACE,1,1493989818796
22,i,0,1493989819309
23,i,1,1493989819363
24,a,0,1493989819953
25,a,1,1493989820007
26,SPACE,0,1493989820175
27,SPACE,1,1493989820250
28,a,0,1493989820404
29,a,1,1493989820459
30,SPACE,0,1493989820600
31,SPACE,1,1493989820666
32,t,0,1493989820864
33,t,1,1493989820933
34,e,0,1493989821055
35,e,1,1493989821119
36,s,0,1493989821228
37,s,1,1493989821280
38,t,0,1493989821400
39,t,1,1493989821464
40,SPACE,0,1493989821796
41,SPACE,1,1493989821845
42,t,0,1493989822109
43,t,1,1493989822175
44,o,0,1493989822341
45,o,1,1493989822403
46,SPACE,0,1493989822546
47,SPACE,1,1493989822610
48,s,0,1493989822791
49,s,1,1493989822862
50,e,0,1493989822992
51,e,1,1493989823064
52,e,0,1493989823155
53,e,1,1493989823226
54,SPACE,0,1493989823459
55,SPACE,1,1493989823520
56,i,0,1493989823736
57,i,1,1493989823792
58,f,0,1493989823944
59,f,1,1493989824010
60,SPACE,0,1493989824141
61,SPACE,1,1493989824198
62,t,0,1493989824343
63,t,1,1493989824406
64,h,0,1493989824497
65,h,1,1493989824550
66,e,0,1493989824672
67,e,1,1493989824741
68,SPACE,0,1493989824977
69,SPACE,1,1493989825043
70,w,0,1493989825370
71,w,1,1493989825453
72,o,0,1493989825669
73,o,1,1493989825730
74,r,0,1493989825905
75,r,1,1493989826020
76,d,0,1493989826163
77,d,1,1493989826260
78,s,0,1493989826467
79,s,1,1493989826537
80,SPACE,0,1493989826814
81,SPACE,1,1493989826878
82,t,0,1493989827144
83,t,1,1493989827205
84,h,0,1493989827316
85,h,1,1493989827356
86,a,0,1493989827492
87,a,1,1493989827540
88,t,0,1493989827671
89,t,1,1493989827717
90,SPACE,0,1493989827838
91,SPACE,1,1493989827914
92,i,0,1493989828048
93,i,1,1493989828120
94,SPACE,0,1493989828239
95,SPACE,1,1493989828310
96,t,0,1493989828455
97,t,1,1493989828517
98,y,0,1493989828631
99,y,1,1493989828693
100,o,0,1493989828832
101,o,1,1493989828911
102,w,0,1493989829088
103,w,1,1493989829147
104,BACKSPACE,0,1493989830274
105,BACKSPACE,1,1493989830355
106,BACKSPACE,0,1493989830426
107,BACKSPACE,1,1493989830489
108,p,0,1493989831143
109,p,1,1493989831211
110,e,0,1493989831554
111,e,1,1493989831596
112,SPACE,0,1493989831768
113,SPACE,1,1493989831843
114,a,0,1493989832021
115,a,1,1493989832081
116,r,0,1493989832221
117,r,1,1493989832311
118,e,0,1493989832391
119,e,1,1493989832480
120,SPACE,0,1493989832818
121,SPACE,1,1493989832878
122,u,0,1493989833561
123,u,1,1493989833621
124,b,0,1493989833734
125,b,1,1493989833790
126,i,0,1493989833900
127,i,1,1493989833968
128,q,0,1493989834368
129,q,1,1493989834444
130,u,0,1493989834744
131,u,1,1493989834803
132,e,0,1493989834934
133,e,1,1493989835007
134,SPACE,0,1493989835165
135,SPACE,1,1493989835230
136,t,0,1493989835377
137,t,1,1493989835439
138,o,0,1493989835620
139,o,1,1493989835687
140,SPACE,0,1493989835916
141,SPACE,1,1493989835987
142,n,0,1493989836132
143,n,1,1493989836206
144,e,0,1493989836373
145,e,1,1493989836426
146,.,0,1493989837193
147,.,1,1493989837262
148,SPACE,0,1493989837650
149,SPACE,1,1493989837708
150,BACKSPACE,0,1493989838376
151,BACKSPACE,1,1493989838468
152,BACKSPACE,0,1493989838559
153,BACKSPACE,1,1493989838622
154,BACKSPACE,0,1493989838668
155,BACKSPACE,1,1493989838747
156,BACKSPACE,0,1493989839036
157,BACKSPACE,1,1493989839125
158,m,0,1493989839600
159,m,1,1493989839653
160,e,0,1493989840204
161,e,1,1493989840255
162,.,0,1493989840538
163,.,1,1493989840600
164,SPACE,0,1493989840907
165,SPACE,1,1493989840994
166,t,0,1493989841640
167,t,1,1493989841696
168,h,0,1493989841812
169,h,1,1493989841866
170,e,0,1493989841999
171,e,1,1493989842066
172,r,0,1493989842145
173,r,1,1493989842216
174,e,0,1493989842287
175,e,1,1493989842357
176,SPACE,0,1493989842555
177,SPACE,1,1493989842622
