EID,key,direction,time
0,t,0,1496935053267
1,t,1,1496935053351
2,h,0,1496935053450
3,h,1,1496935053594
4,i,0,1496935053623
5,i,1,1496935053665
6,s,0,1496935053706
7,s,1,1496935053783
8,SPACE,0,1496935053806
9,SPACE,1,1496935053878
10,i,0,1496935054451
11,i,1,1496935054529
12,s,0,1496935054576
13,s,1,1496935054645
14,SPACE,0,1496935054675
15,SPACE,1,1496935054756
16,a,0,1496935056268
17,a,1,1496935056357
18,SPACE,0,1496935056420
19,SPACE,1,1496935056486
20,t,0,1496935056735
21,t,1,1496935056782
22,e,0,1496935056882
23,e,1,1496935056929
24,s,0,1496935057040
25,s,1,1496935057082
26,t,0,1496935057100
27,t,1,1496935057159
28,t,0,1496935057894
29,t,1,1496935057975
30,o,0,1496935058031
31,o,1,1496935058101
32,SPACE,0,1496935058232
33,SPACE,1,1496935058296
34,BACKSPACE,0,1496935058862
35,BACKSPACE,1,1496935058929
36,BACKSPACE,0,1496935059030
37,BACKSPACE,1,1496935059102
38,BACKSPACE,0,1496935059201
39,BACKSPACE,1,1496935059261
40,BACKSPACE,0,1496935059346
41,BACKSPACE,1,1496935059399
42,t,0,1496935060126
43,t,1,1496935060186
44,SPACE,0,1496935060249
45,SPACE,1,1496935060323
46,t,0,1496935060376
47,t,1,1496935060435
48,k,0,1496935060504
49,k,1,1496935060566
50,SPACE,0,1496935060704
51,SPACE,1,1496935060778
52,BACKSPACE,0,1496935061167
53,BACKSPACE,1,1496935061224
54,BACKSPACE,0,1496935061332
55,BACKSPACE,1,1496935061379
56,o,0,1496935061512
57,o,1,1496935061542
58,SPACE,0,1496935061685
59,SPACE,1,1496935061751
60,s,0,1496935062347
61,s,1,1496935062426
62,e,0,1496935062528
63,e,1,1496935062596
64,e,0,1496935062693
65,e,1,1496935062781
66,SPACE,0,1496935063695
67,SPACE,1,1496935063743
68,i,0,1496935064814
69,i,1,1496935064876
70,f,0,1496935065050
71,f,1,1496935065120
72,SPACE,0,1496935065138
73,SPACE,1,1496935065208
74,t,0,1496935065433
75,t,1,1496935065513
76,h,0,1496935065622
77,h,1,1496935065679
78,e,0,1496935065695
79,e,1,1496935065751
80,SPACE,0,1496935066993
81,SPACE,1,1496935067055
82,w,0,1496935068204
83,w,1,1496935068307
84,o,0,1496935068340
85,o,1,1496935068380
86,t,0,1496935068594
87,t,1,1496935068703
88,d,0,1496935068812
89,d,1,1496935068875
90,s,0,1496935068954
91,s,1,1496935069034
92,SPACE,0,1496935069059
93,SPACE,1,1496935069128
94,BACKSPACE,0,1496935069465
95,BACKSPACE,1,1496935069532
96,BACKSPACE,0,1496935069630
97,BACKSPACE,1,1496935069709
98,BACKSPACE,0,1496935069794
99,BACKSPACE,1,1496935069873
100,BACKSPACE,0,1496935069965
101,BACKSPACE,1,1496935070038
102,r,0,1496935070636
103,r,1,1496935070741
104,d,0,1496935070849
105,d,1,1496935070902
106,s,0,1496935070964
107,s,1,1496935071025
108,SPACE,0,1496935071055
109,SPACE,1,1496935071127
110,t,0,1496935074684
111,t,1,1496935074735
112,h,0,1496935074857
113,h,1,1496935074928
114,a,0,1496935074947
115,a,1,1496935075011
116,t,0,1496935075057
117,t,1,1496935075115
118,g,0,1496935075115
119,g,1,1496935075119
120,SPACE,0,1496935075275
121,SPACE,1,1496935075341
122,BACKSPACE,0,1496935075828
123,BACKSPACE,1,1496935075929
124,BACKSPACE,0,1496935076024
125,BACKSPACE,1,1496935076093
126,t,0,1496935076149
127,t,1,1496935076212
128,SPACE,0,1496935076257
129,SPACE,1,1496935076308
130,i,0,1496935076848
131,i,1,1496935076904
132,SPACE,0,1496935077057
133,SPACE,1,1496935077148
134,t,0,1496935078710
135,t,1,1496935078757
136,y,0,1496935078977
137,y,1,1496935079046
138,p,0,1496935079447
139,p,1,1496935079508
140,e,0,1496935079576
141,e,1,1496935079637
142,SPACE,0,1496935079726
143,SPACE,1,1496935079790
144,a,0,1496935080732
