EID,key,direction,time
0,r,0,1496934376840
1,r,1,1496934376941
2,h,0,1496934377092
3,h,1,1496934377176
4,i,0,1496934377285
5,i,1,1496934377392
6,s,0,1496934377444
7,s,1,1496934377570
8,SPACE,0,1496934377618
9,SPACE,1,1496934377672
10,BACKSPACE,0,1496934378507
11,BACKSPACE,1,1496934378603
12,BACKSPACE,0,1496934378699
13,BACKSPACE,1,1496934378793
14,BACKSPACE,0,1496934378877
15,BACKSPACE,1,1496934378985
16,BACKSPACE,0,1496934379080
17,BACKSPACE,1,1496934379199
18,BACKSPACE,0,1496934379282
19,BACKSPACE,1,1496934379402
20,BACKSPACE,0,1496934379521
21,BACKSPACE,1,1496934379617
22,t,0,1496934380092
23,t,1,1496934380188
24,h,0,1496934380341
25,h,1,1496934380450
26,i,0,1496934380592
27,i,1,1496934380702
28,s,0,1496934380761
29,s,1,1496934380915
30,SPACE,0,1496934381179
31,SPACE,1,1496934381265
32,i,0,1496934381503
33,i,1,1496934381623
34,s,0,1496934381695
35,s,1,1496934381813
36,SPACE,0,1496934381908
37,SPACE,1,1496934381983
38,q,0,1496934382184
39,q,1,1496934382228
40,a,0,1496934382228
41,a,1,1496934382305
42,SPACE,0,1496934382545
43,SPACE,1,1496934382641
44,t,0,1496934382957
45,t,1,1496934383066
46,e,0,1496934383159
47,e,1,1496934383268
48,s,0,1496934383362
49,s,1,1496934383486
50,t,0,1496934383509
51,t,1,1496934383580
52,b,0,1496934383867
53,b,1,1496934383940
54,t,0,1496934384339
55,t,1,1496934384411
56,BACKSPACE,0,1496934385017
57,BACKSPACE,1,1496934385113
58,BACKSPACE,0,1496934385256
59,BACKSPACE,1,1496934385329
60,BACKSPACE,0,1496934385443
61,BACKSPACE,1,1496934385533
62,SPACE,0,1496934385807
63,SPACE,1,1496934385869
64,BACKSPACE,0,1496934386307
65,BACKSPACE,1,1496934386426
66,t,0,1496934387055
67,t,1,1496934387128
68,SPACE,0,1496934387419
69,SPACE,1,1496934387505
70,t,0,1496934387893
71,t,1,1496934387978
72,o,0,1496934388168
73,o,1,1496934388264
74,SPACE,0,1496934388584
75,SPACE,1,1496934388657
76,s,0,1496934389235
77,s,1,1496934389392
78,e,0,1496934389558
79,e,1,1496934389656
80,e,0,1496934389786
81,e,1,1496934389871
82,SPACE,0,1496934390421
83,SPACE,1,1496934390495
84,i,0,1496934390756
85,i,1,1496934390853
86,f,0,1496934391091
87,f,1,1496934391176
88,SPACE,0,1496934391495
89,SPACE,1,1496934391580
90,t,0,1496934391918
91,t,1,1496934392027
92,h,0,1496934392181
93,h,1,1496934392253
94,e,0,1496934392363
95,e,1,1496934392481
96,b,0,1496934392553
97,b,1,1496934392637
98,BACKSPACE,0,1496934393342
99,BACKSPACE,1,1496934393451
100,SPACE,0,1496934393999
101,SPACE,1,1496934394121
102,w,0,1496934394241
103,w,1,1496934394395
104,o,0,1496934394398
105,o,1,1496934394473
106,r,0,1496934394729
107,r,1,1496934394837
108,d,0,1496934394959
109,d,1,1496934395041
110,s,0,1496934395171
111,s,1,1496934395233
112,SPACE,0,1496934396044
113,SPACE,1,1496934396131
114,t,0,1496934396699
115,t,1,1496934396795
116,h,0,1496934396938
117,h,1,1496934397047
118,a,0,1496934397110
119,a,1,1496934397259
120,t,0,1496934397285
121,t,1,1496934397348
122,SPACE,0,1496934397745
123,SPACE,1,1496934397831
124,i,0,1496934398389
125,i,1,1496934398486
126,b,0,1496934398805
127,b,1,1496934398901
128,BACKSPACE,0,1496934399561
129,BACKSPACE,1,1496934399642
130,SPACE,0,1496934400015
131,SPACE,1,1496934400121
132,t,0,1496934400760
133,t,1,1496934400845
134,y,0,1496934400964
135,y,1,1496934401037
136,p,0,1496934401202
137,p,1,1496934401312
138,e,0,1496934401443
139,e,1,1496934401539
140,SPACE,0,1496934402418
141,SPACE,1,1496934402529
142,a,0,1496934402825
143,a,1,1496934402999
144,r,0,1496934403025
145,r,1,1496934403114
146,e,0,1496934403209
147,e,1,1496934403317
148,SPACE,0,1496934403633
149,SPACE,1,1496934403731
150,u,0,1496934404046
151,u,1,1496934404143
152,n,0,1496934404358
153,n,1,1496934404454
154,i,0,1496934404621
155,i,1,1496934404717
156,q,0,1496934405519
157,u,0,1496934405652
158,q,1,1496934405689
159,u,1,1496934405761
160,e,0,1496934405950
161,e,1,1496934406059
162,SPACE,0,1496934406458
163,SPACE,1,1496934406569
164,t,0,1496934406865
165,t,1,1496934406974
166,o,0,1496934407116
167,o,1,1496934407237
168,b,0,1496934407428
169,b,1,1496934407512
170,m,0,1496934407667
171,m,1,1496934407764
172,e,0,1496934407822
173,e,1,1496934407920
174,BACKSPACE,0,1496934408297
175,BACKSPACE,1,1496934408406
176,BACKSPACE,0,1496934408516
177,BACKSPACE,1,1496934408609
178,BACKSPACE,0,1496934408703
179,BACKSPACE,1,1496934408823
180,SPACE,0,1496934409508
181,SPACE,1,1496934409619
182,m,0,1496934409759
183,m,1,1496934409868
184,e,0,1496934409951
185,e,1,1496934410048
186,.,0,1496934410886
187,.,1,1496934410986
188,SPACE,0,1496934411220
189,SPACE,1,1496934411294
190,t,0,1496934411794
191,t,1,1496934411903
192,h,0,1496934412033
193,h,1,1496934412106
194,e,0,1496934412297
195,e,1,1496934412382
196,r,0,1496934412491
197,r,1,1496934412573
198,e,0,1496934412668
199,e,1,1496934412753
200,SPACE,0,1496934413202
201,SPACE,1,1496934413300
202,a,0,1496934413735
203,a,1,1496934413878
204,r,0,1496934413903
205,r,1,1496934413963
206,e,0,1496934414070
207,e,1,1496934414143
208,SPACE,0,1496934414450
209,SPACE,1,1496934414549
210,t,0,1496934415036
211,t,1,1496934415109
212,w,0,1496934415251
213,w,1,1496934415393
214,o,0,1496934415394
215,o,1,1496934415505
216,SPACE,0,1496934415779
217,SPACE,1,1496934415876
218,s,0,1496934416346
219,s,1,1496934416502
220,e,0,1496934416622
221,e,1,1496934416763
222,n,0,1496934416814
223,n,1,1496934416922
224,t,0,1496934417112
225,t,1,1496934417197
226,e,0,1496934417280
227,e,1,1496934417412
228,n,0,1496934417485
229,n,1,1496934417569
230,c,0,1496934417759
231,c,1,1496934417821
232,e,0,1496934417891
233,e,1,1496934418010
234,s,0,1496934418165
235,s,1,1496934418275
236,SPACE,0,1496934418944
237,SPACE,1,1496934419030
238,i,0,1496934419378
239,i,1,1496934419476
240,n,0,1496934419666
241,n,1,1496934419751
242,SPACE,0,1496934419905
243,SPACE,1,1496934419992
244,t,0,1496934420290
245,t,1,1496934420387
246,h,0,1496934420518
247,h,1,1496934420626
248,i,0,1496934420735
249,i,1,1496934420841
250,s,0,1496934420915
251,s,1,1496934421033
252,b,0,1496934421142
253,b,1,1496934421168
254,SPACE,0,1496934421168
255,SPACE,1,1496934421239
256,d,0,1496934421586
257,d,1,1496934421659
258,a,0,1496934421780
259,a,1,1496934421875
260,t,0,1496934421884
261,t,1,1496934421947
262,a,0,1496934422089
263,a,1,1496934422197
264,SPACE,0,1496934422483
265,SPACE,1,1496934422569
266,s,0,1496934423086
267,s,1,1496934423194
268,a,0,1496934423325
269,a,1,1496934423469
270,m,0,1496934423494
271,m,1,1496934423615
272,o,0,1496934423744
273,o,1,1496934423854
274,l,0,1496934423984
275,l,1,1496934424093
276,e,0,1496934424121
277,e,1,1496934424236
278,BACKSPACE,0,1496934424726
279,BACKSPACE,1,1496934424834
280,BACKSPACE,0,1496934424949
281,BACKSPACE,1,1496934425050
282,BACKSPACE,0,1496934425133
283,BACKSPACE,1,1496934425241
284,p,0,1496934426060
285,p,1,1496934426168
286,l,0,1496934426322
287,l,1,1496934426395
288,e,0,1496934426479
289,e,1,1496934426587
290,.,0,1496934427096
291,.,1,1496934427169
292,t,0,1496934435228
293,t,1,1496934435336
294,h,0,1496934435502
295,h,1,1496934435588
296,i,0,1496934435719
297,i,1,1496934435815
298,s,0,1496934435863
299,s,1,1496934435995
300,SPACE,0,1496934436160
301,SPACE,1,1496934436223
302,i,0,1496934436449
303,i,1,1496934436533
304,s,0,1496934436628
305,s,1,1496934436770
306,SPACE,0,1496934436864
307,SPACE,1,1496934436941
308,a,0,1496934437132
309,a,1,1496934437251
310,SPACE,0,1496934437559
311,SPACE,1,1496934437719
312,t,0,1496934437992
313,t,1,1496934438052
314,e,0,1496934438146
315,e,1,1496934438243
316,s,0,1496934438375
317,s,1,1496934438483
318,t,0,1496934438507
319,t,1,1496934438614
320,SPACE,0,1496934438900
321,SPACE,1,1496934438987
322,t,0,1496934439503
323,t,1,1496934439564
324,o,0,1496934439767
325,o,1,1496934439841
326,SPACE,0,1496934440103
327,SPACE,1,1496934440177
328,s,0,1496934440790
329,s,1,1496934440949
330,e,0,1496934441125
331,e,1,1496934441211
332,e,0,1496934441324
333,e,1,1496934441438
334,SPACE,0,1496934441808
335,SPACE,1,1496934441918
336,i,0,1496934442295
337,i,1,1496934442404
338,f,0,1496934442570
339,f,1,1496934442680
340,SPACE,0,1496934442762
341,SPACE,1,1496934442848
342,t,0,1496934443049
343,t,1,1496934443147
344,g,0,1496934443278
345,e,0,1496934443349
346,g,1,1496934443363
347,e,1,1496934443448
348,SPACE,0,1496934443613
349,SPACE,1,1496934443699
