EID,key,direction,time
0,t,0,1494257504761
1,t,1,1494257504863
2,h,0,1494257505166
3,h,1,1494257505251
4,i,0,1494257505431
5,i,1,1494257505530
6,s,0,1494257505678
7,s,1,1494257505809
8,SPACE,0,1494257505901
9,SPACE,1,1494257505996
10,i,0,1494257506449
11,i,1,1494257506559
12,s,0,1494257506673
13,s,1,1494257506790
14,SPACE,0,1494257506878
15,SPACE,1,1494257506986
16,t,0,1494257507182
17,t,1,1494257507269
18,i,0,1494257507498
19,i,1,1494257507638
20,BACKSPACE,0,1494257508434
21,BACKSPACE,1,1494257508568
22,o,0,1494257508761
23,o,1,1494257508854
24,SPACE,0,1494257509107
25,SPACE,1,1494257509180
26,s,0,1494257509389
27,s,1,1494257509493
28,e,0,1494257509700
29,e,1,1494257509835
30,e,0,1494257509951
31,e,1,1494257510047
32,SPACE,0,1494257510205
33,SPACE,1,1494257510296
34,i,0,1494257510575
35,i,1,1494257510658
36,f,0,1494257510876
37,f,1,1494257510943
38,SPACE,0,1494257511161
39,SPACE,1,1494257511242
40,t,0,1494257511612
41,t,1,1494257511722
42,h,0,1494257512591
43,h,1,1494257512678
44,e,0,1494257512860
45,e,1,1494257512989
46,SPACE,0,1494257513105
47,SPACE,1,1494257513223
48,w,0,1494257513484
49,w,1,1494257513617
50,o,0,1494257513735
51,o,1,1494257513903
52,r,0,1494257514256
53,r,1,1494257514356
54,d,0,1494257514499
55,d,1,1494257514571
56,s,0,1494257514933
57,s,1,1494257515047
58,SPACE,0,1494257515172
59,SPACE,1,1494257515271
60,i,0,1494257515842
61,i,1,1494257515954
62,SPACE,0,1494257516194
63,SPACE,1,1494257516266
64,t,0,1494257516588
65,t,1,1494257516615
66,y,0,1494257516937
67,y,1,1494257517016
68,o,0,1494257517300
69,o,1,1494257517375
70,BACKSPACE,0,1494257518240
71,BACKSPACE,1,1494257518342
72,p,0,1494257518541
73,p,1,1494257518635
74,e,0,1494257518844
75,e,1,1494257518929
76,SPACE,0,1494257519164
77,SPACE,1,1494257519285
78,a,0,1494257519416
79,a,1,1494257519525
80,r,0,1494257519637
81,r,1,1494257519764
82,e,0,1494257519829
83,e,1,1494257519918
84,SPACE,0,1494257520141
85,SPACE,1,1494257520245
86,u,0,1494257520538
87,u,1,1494257520614
88,n,0,1494257520804
89,n,1,1494257520903
90,i,0,1494257521087
91,i,1,1494257521189
92,w,0,1494257521460
93,w,1,1494257521571
94,u,0,1494257521929
95,u,1,1494257522021
96,r,0,1494257522186
97,r,1,1494257522270
98,BACKSPACE,0,1494257523024
99,BACKSPACE,1,1494257523091
100,BACKSPACE,0,1494257523266
101,BACKSPACE,1,1494257523382
102,BACKSPACE,0,1494257523535
103,BACKSPACE,1,1494257523654
104,q,0,1494257524316
105,q,1,1494257524406
106,u,0,1494257524606
107,u,1,1494257524708
108,e,0,1494257524890
109,e,1,1494257524987
110,SPACE,0,1494257525217
111,SPACE,1,1494257525323
112,t,0,1494257525522
113,t,1,1494257525600
114,o,0,1494257525861
115,o,1,1494257525966
116,SPACE,0,1494257526193
117,SPACE,1,1494257526283
118,m,0,1494257526494
119,m,1,1494257526589
120,e,0,1494257526787
121,e,1,1494257526912
122,.,0,1494257527530
123,.,1,1494257527635
124,SPACE,0,1494257527826
125,SPACE,1,1494257527935
126,t,0,1494257528327
127,t,1,1494257528426
128,h,0,1494257528627
129,h,1,1494257528724
130,e,0,1494257528896
131,e,1,1494257528998
132,r,0,1494257529117
133,r,1,1494257529197
134,e,0,1494257529293
135,e,1,1494257529389
136,SPACE,0,1494257529681
137,SPACE,1,1494257529786
138,a,0,1494257529946
139,a,1,1494257530063
140,r,0,1494257530141
141,r,1,1494257530246
142,e,0,1494257530374
143,e,1,1494257530451
144,SPACE,0,1494257530775
145,SPACE,1,1494257530880
146,t,0,1494257531982
147,t,1,1494257532096
148,w,0,1494257532286
149,w,1,1494257532353
150,o,0,1494257532752
151,o,1,1494257532860
152,SPACE,0,1494257533123
153,SPACE,1,1494257533204
154,s,0,1494257533490
155,s,1,1494257533628
156,e,0,1494257533830
157,e,1,1494257533962
158,n,0,1494257534080
159,n,1,1494257534217
160,t,0,1494257534450
161,t,1,1494257534584
162,e,0,1494257534694
163,e,1,1494257534790
164,n,0,1494257535069
165,n,1,1494257535209
166,c,0,1494257535376
167,c,1,1494257535500
168,e,0,1494257535682
169,e,1,1494257535772
170,s,0,1494257535920
171,s,1,1494257535977
172,SPACE,0,1494257536282
173,SPACE,1,1494257536354
174,i,0,1494257536668
175,i,1,1494257536762
176,n,0,1494257536978
177,n,1,1494257537069
178,SPACE,0,1494257537257
179,SPACE,1,1494257537345
180,r,0,1494257537510
181,r,1,1494257537588
182,BACKSPACE,0,1494257538131
183,BACKSPACE,1,1494257538241
184,t,0,1494257538445
185,t,1,1494257538549
186,h,0,1494257538732
187,h,1,1494257538827
188,i,0,1494257539053
189,i,1,1494257539146
190,s,0,1494257539323
191,s,1,1494257539447
192,SPACE,0,1494257539576
193,SPACE,1,1494257539678
194,d,0,1494257539860
195,d,1,1494257539938
196,a,0,1494257540060
197,a,1,1494257540168
198,t,0,1494257540238
199,t,1,1494257540320
200,a,0,1494257540406
201,a,1,1494257540502
202,SPACE,0,1494257540655
203,SPACE,1,1494257540753
204,s,0,1494257540941
205,s,1,1494257541036
206,a,0,1494257541195
207,a,1,1494257541302
208,m,0,1494257541442
209,m,1,1494257541550
210,p,0,1494257541763
211,p,1,1494257541875
212,l,0,1494257542000
213,l,1,1494257542121
214,e,0,1494257542239
215,e,1,1494257542352
216,.,0,1494257542931
217,.,1,1494257543028
218,t,0,1494257551366
219,t,1,1494257551461
220,h,0,1494257551720
221,h,1,1494257551829
222,a,0,1494257551874
223,a,1,1494257551995
224,t,0,1494257552084
225,t,1,1494257552159
226,SPACE,0,1494257552678
227,SPACE,1,1494257552784
228,t,0,1494257557141
229,t,1,1494257557238
230,h,0,1494257557578
231,h,1,1494257557690
232,i,0,1494257557856
233,i,1,1494257557971
234,s,0,1494257558189
235,s,1,1494257558231
236,s,0,1494257558531
237,s,1,1494257558625
238,BACKSPACE,0,1494257559255
239,BACKSPACE,1,1494257559382
240,SPACE,0,1494257559605
241,SPACE,1,1494257559693
242,i,0,1494257560039
243,i,1,1494257560158
244,s,0,1494257560294
245,s,1,1494257560412
246,SPACE,0,1494257560572
247,SPACE,1,1494257560688
248,t,0,1494257561018
249,t,1,1494257561096
250,o,0,1494257561494
251,o,1,1494257561569
252,BACKSPACE,0,1494257564469
253,BACKSPACE,1,1494257564598
254,BACKSPACE,0,1494257564757
255,BACKSPACE,1,1494257564868
256,BACKSPACE,0,1494257565027
257,BACKSPACE,1,1494257565134
258,BACKSPACE,0,1494257565273
259,BACKSPACE,1,1494257565404
260,BACKSPACE,0,1494257565549
261,BACKSPACE,1,1494257565682
262,a,0,1494257566254
263,a,1,1494257566382
264,BACKSPACE,0,1494257566907
265,BACKSPACE,1,1494257567014
266,i,0,1494257567211
267,i,1,1494257567341
268,s,0,1494257567569
269,s,1,1494257567675
270,SPACE,0,1494257567794
271,SPACE,1,1494257567894
272,a,0,1494257567980
273,a,1,1494257568136
274,SPACE,0,1494257568235
275,SPACE,1,1494257568366
276,e,0,1494257568874
277,e,1,1494257568978
278,s,0,1494257569101
279,s,1,1494257569186
280,BACKSPACE,0,1494257569837
281,BACKSPACE,1,1494257569994
282,BACKSPACE,0,1494257570123
283,BACKSPACE,1,1494257570230
284,t,0,1494257570688
285,t,1,1494257570772
286,e,0,1494257570911
287,e,1,1494257571014
288,s,0,1494257571139
289,s,1,1494257571219
290,t,0,1494257571404
291,t,1,1494257571503
292,SPACE,0,1494257571727
293,SPACE,1,1494257571816
294,t,0,1494257572023
295,t,1,1494257572112
296,o,0,1494257572363
297,o,1,1494257572492
298,SPACE,0,1494257572686
299,SPACE,1,1494257572791
300,s,0,1494257572888
301,s,1,1494257573012
302,e,0,1494257573218
303,e,1,1494257573352
304,e,0,1494257573454
305,e,1,1494257573577
306,SPACE,0,1494257573736
307,SPACE,1,1494257573860
308,i,0,1494257574163
309,i,1,1494257574271
310,f,0,1494257574463
311,f,1,1494257574559
312,SPACE,0,1494257574784
313,SPACE,1,1494257574885
314,t,0,1494257576078
315,t,1,1494257576181
316,h,0,1494257576381
317,h,1,1494257576460
318,e,0,1494257576677
319,e,1,1494257576804
320,SPACE,0,1494257576906
321,SPACE,1,1494257577035
322,w,0,1494257577556
323,w,1,1494257577630
324,o,0,1494257577963
325,o,1,1494257578101
326,r,0,1494257578268
327,r,1,1494257578409
328,d,0,1494257578471
329,d,1,1494257578630
330,s,0,1494257578658
331,s,1,1494257578757
332,SPACE,0,1494257578992
333,SPACE,1,1494257579099
334,i,0,1494257579327
335,i,1,1494257579411
336,SPACE,0,1494257579621
337,SPACE,1,1494257579741
338,r,0,1494257579930
339,r,1,1494257579991
340,BACKSPACE,0,1494257580524
341,BACKSPACE,1,1494257580643
342,t,0,1494257580864
343,t,1,1494257580953
344,y,0,1494257581091
345,y,1,1494257581139
346,p,0,1494257581483
347,p,1,1494257581570
348,e,0,1494257581823
349,e,1,1494257581899
350,SPACE,0,1494257582154
351,SPACE,1,1494257582263
352,a,0,1494257582519
353,a,1,1494257582615
354,r,0,1494257582726
355,r,1,1494257582965
356,e,0,1494257582966
357,e,1,1494257583033
358,SPACE,0,1494257583219
359,SPACE,1,1494257583322
360,i,0,1494257583581
361,i,1,1494257583673
362,BACKSPACE,0,1494257584138
363,BACKSPACE,1,1494257584225
364,u,0,1494257584428
365,u,1,1494257584512
366,n,0,1494257584695
367,n,1,1494257584803
368,i,0,1494257584976
369,i,1,1494257585059
370,w,0,1494257585595
371,w,1,1494257585653
372,BACKSPACE,0,1494257586185
373,BACKSPACE,1,1494257586278
374,q,0,1494257586407
375,q,1,1494257586528
376,u,0,1494257586636
377,u,1,1494257586733
378,e,0,1494257586945
379,e,1,1494257587005
380,SPACE,0,1494257587289
381,SPACE,1,1494257587364
382,t,0,1494257587680
383,t,1,1494257587763
384,o,0,1494257588032
385,o,1,1494257588133
386,SPACE,0,1494257588387
387,SPACE,1,1494257588488
388,m,0,1494257588659
389,m,1,1494257588763
390,e,0,1494257588945
391,e,1,1494257589078
392,.,0,1494257589607
393,.,1,1494257589704
394,SPACE,0,1494257589897
395,SPACE,1,1494257590004
396,t,0,1494257591830
397,t,1,1494257591960
398,h,0,1494257592251
399,h,1,1494257592381
400,e,0,1494257592549
401,e,1,1494257592672
402,r,0,1494257592789
403,r,1,1494257592895
404,e,0,1494257593012
405,e,1,1494257593114
406,SPACE,0,1494257596811
407,SPACE,1,1494257596927
408,a,0,1494257597211
409,a,1,1494257597314
410,r,0,1494257597437
411,r,1,1494257597582
412,e,0,1494257597647
413,e,1,1494257597753
414,SPACE,0,1494257598003
415,SPACE,1,1494257598162
416,t,0,1494257598346
417,t,1,1494257598471
418,w,0,1494257598690
419,w,1,1494257598755
420,i,0,1494257599314
421,i,1,1494257599434
422,BACKSPACE,0,1494257599917
423,BACKSPACE,1,1494257600053
424,o,0,1494257600252
425,o,1,1494257600357
426,SPACE,0,1494257600668
427,SPACE,1,1494257600749
428,s,0,1494257601060
429,s,1,1494257601152
430,e,0,1494257601326
431,e,1,1494257601468
432,n,0,1494257601592
433,n,1,1494257601681
434,t,0,1494257601908
435,t,1,1494257602041
436,e,0,1494257602175
437,e,1,1494257602263
438,n,0,1494257602641
439,n,1,1494257602746
440,c,0,1494257602946
441,c,1,1494257603027
442,e,0,1494257603302
443,e,1,1494257603377
444,s,0,1494257603526
445,s,1,1494257603588
446,SPACE,0,1494257603873
447,SPACE,1,1494257603990
448,i,0,1494257604331
449,i,1,1494257604449
450,n,0,1494257604668
451,n,1,1494257604769
452,SPACE,0,1494257604966
453,SPACE,1,1494257605064
454,t,0,1494257605282
455,t,1,1494257605358
456,h,0,1494257605565
457,h,1,1494257605653
458,i,0,1494257605892
459,i,1,1494257605988
460,s,0,1494257606188
461,s,1,1494257606280
462,SPACE,0,1494257606359
463,SPACE,1,1494257606493
464,d,0,1494257606669
465,d,1,1494257606743
466,a,0,1494257606868
467,a,1,1494257606963
468,t,0,1494257607038
469,t,1,1494257607125
470,a,0,1494257607237
471,a,1,1494257607299
472,SPACE,0,1494257607499
473,SPACE,1,1494257607604
474,d,0,1494257607873
475,d,1,1494257607938
476,BACKSPACE,0,1494257608440
477,BACKSPACE,1,1494257608542
478,s,0,1494257608630
479,s,1,1494257608709
480,a,0,1494257608988
481,a,1,1494257609099
482,m,0,1494257609199
483,m,1,1494257609321
484,p,0,1494257609504
485,p,1,1494257609612
486,l,0,1494257609766
487,l,1,1494257609884
488,e,0,1494257609980
489,e,1,1494257610108
490,.,0,1494257610730
491,.,1,1494257610852
492,t,0,1494257621516
493,t,1,1494257621584
494,h,0,1494257621862
495,h,1,1494257621958
496,i,0,1494257622113
497,i,1,1494257622239
498,s,0,1494257622350
499,s,1,1494257622455
500,SPACE,0,1494257622572
501,SPACE,1,1494257622672
502,i,0,1494257623266
503,i,1,1494257623360
504,s,0,1494257624040
505,s,1,1494257624134
506,SPACE,0,1494257624280
507,SPACE,1,1494257624392
508,a,0,1494257624478
509,a,1,1494257624611
510,SPACE,0,1494257624754
511,SPACE,1,1494257624876
512,t,0,1494257627071
513,t,1,1494257627189
514,e,0,1494257627323
515,e,1,1494257627436
516,s,0,1494257627560
517,s,1,1494257627647
518,t,0,1494257627847
519,t,1,1494257627946
520,SPACE,0,1494257628340
521,SPACE,1,1494257628426
