EID,key,direction,time
0,t,0,1496147844907
1,t,1,1496147845090
2,h,0,1496147845405
3,h,1,1496147845512
4,i,0,1496147845617
5,i,1,1496147845711
6,a,0,1496147845745
7,a,1,1496147845877
8,v,0,1496147845959
9,v,1,1496147846041
10,BACKSPACE,0,1496147846864
11,BACKSPACE,1,1496147846958
12,BACKSPACE,0,1496147847027
13,BACKSPACE,1,1496147847098
14,s,0,1496147847781
15,s,1,1496147847887
16,SPACE,0,1496147847938
17,SPACE,1,1496147848018
18,i,0,1496147848315
19,i,1,1496147848412
20,s,0,1496147848554
21,s,1,1496147848638
22,SPACE,0,1496147849055
23,SPACE,1,1496147849153
24,a,0,1496147849222
25,a,1,1496147849318
26,SPACE,0,1496147849378
27,SPACE,1,1496147849451
28,t,0,1496147849807
29,t,1,1496147849881
30,e,0,1496147850002
31,e,1,1496147850060
32,s,0,1496147850204
33,s,1,1496147850288
34,t,0,1496147850362
35,t,1,1496147850419
36,SPACE,0,1496147851034
37,SPACE,1,1496147851120
38,t,0,1496147851382
39,t,1,1496147851454
40,o,0,1496147851930
41,o,1,1496147852014
42,SPACE,0,1496147852252
43,SPACE,1,1496147852315
44,s,0,1496147852445
45,s,1,1496147852552
46,e,0,1496147852718
47,e,1,1496147852792
48,e,0,1496147852885
49,e,1,1496147852959
50,SPACE,0,1496147853053
51,SPACE,1,1496147853128
52,i,0,1496147853702
53,i,1,1496147853786
54,f,0,1496147854060
55,f,1,1496147854133
56,v,0,1496147854275
57,v,1,1496147854336
58,t,0,1496147854527
59,t,1,1496147854600
60,g,0,1496147854708
61,g,1,1496147854791
62,e,0,1496147854863
63,e,1,1496147854959
64,BACKSPACE,0,1496147855524
65,BACKSPACE,1,1496147855597
66,BACKSPACE,0,1496147855682
67,BACKSPACE,1,1496147855752
68,BACKSPACE,0,1496147855836
69,BACKSPACE,1,1496147855932
70,BACKSPACE,0,1496147856110
71,BACKSPACE,1,1496147856218
72,b,0,1496147856421
73,b,1,1496147856494
74,t,0,1496147856672
75,t,1,1496147856757
76,h,0,1496147856891
77,h,1,1496147856960
78,o,0,1496147857114
79,o,1,1496147857212
80,e,0,1496147857284
