EID,key,direction,time
0,t,0,1495553257640
1,t,1,1495553257749
2,g,0,1495553257837
3,g,1,1495553257942
4,i,0,1495553258056
5,i,1,1495553258150
6,s,0,1495553258160
7,s,1,1495553258265
8,BACKSPACE,0,1495553258970
9,BACKSPACE,1,1495553259066
10,BACKSPACE,0,1495553259180
11,BACKSPACE,1,1495553259234
12,BACKSPACE,0,1495553259571
13,BACKSPACE,1,1495553259679
14,h,0,1495553260238
15,h,1,1495553260346
16,i,0,1495553260455
17,i,1,1495553260539
18,s,0,1495553260572
19,s,1,1495553260658
20,b,0,1495553261065
21,b,1,1495553261162
22,i,0,1495553261713
23,i,1,1495553261864
24,u,0,1495553261864
25,u,1,1495553261910
26,y,0,1495553261911
27,y,1,1495553261930
28,f,0,1495553261931
29,f,1,1495553261981
30,d,0,1495553261981
31,d,1,1495553262098
32,s,0,1495553262098
33,s,1,1495553262328
34,BACKSPACE,0,1495553263252
35,BACKSPACE,1,1495553263350
36,BACKSPACE,0,1495553263473
37,BACKSPACE,1,1495553263541
38,SPACE,0,1495553264596
39,SPACE,1,1495553264706
40,i,0,1495553264847
41,i,1,1495553264944
42,s,0,1495553264969
43,s,1,1495553265062
44,v,0,1495553265137
45,v,1,1495553265219
46,BACKSPACE,0,1495553266038
47,BACKSPACE,1,1495553266110
48,BACKSPACE,0,1495553266233
49,BACKSPACE,1,1495553266290
50,s,0,1495553267006
51,s,1,1495553267102
52,SPACE,0,1495553267185
53,SPACE,1,1495553267283
54,a,0,1495553268280
55,a,1,1495553268375
56,v,0,1495553268411
57,v,1,1495553268507
58,t,0,1495553268662
59,t,1,1495553268747
60,e,0,1495553268841
61,e,1,1495553268926
62,s,0,1495553269044
63,s,1,1495553269105
64,t,0,1495553269131
65,t,1,1495553269238
66,BACKSPACE,0,1495553269676
67,BACKSPACE,1,1495553269759
68,BACKSPACE,0,1495553269868
69,BACKSPACE,1,1495553269932
70,BACKSPACE,0,1495553270043
71,BACKSPACE,1,1495553270107
72,BACKSPACE,0,1495553270216
73,BACKSPACE,1,1495553270280
74,BACKSPACE,0,1495553270431
75,BACKSPACE,1,1495553270525
76,SPACE,0,1495553270855
77,SPACE,1,1495553270937
78,t,0,1495553271747
79,t,1,1495553271840
80,e,0,1495553271955
81,e,1,1495553272037
82,s,0,1495553272144
83,s,1,1495553272222
84,t,0,1495553272330
85,t,1,1495553272418
86,SPACE,0,1495553273095
87,SPACE,1,1495553273189
