EID,key,direction,time
0,t,0,1495036400346
1,t,1,1495036400429
2,h,0,1495036400539
3,h,1,1495036400613
4,i,0,1495036400735
5,i,1,1495036400806
6,s,0,1495036400923
7,s,1,1495036401010
8,SPACE,0,1495036401051
9,SPACE,1,1495036401127
10,i,0,1495036401586
11,i,1,1495036401671
12,s,0,1495036401720
13,s,1,1495036401806
14,SPACE,0,1495036401844
15,SPACE,1,1495036401923
16,a,0,1495036401991
17,a,1,1495036402088
18,SPACE,0,1495036402106
19,SPACE,1,1495036402173
20,t,0,1495036402358
21,t,1,1495036402420
22,w,0,1495036402486
23,w,1,1495036402551
24,a,0,1495036402661
25,t,0,1495036402738
26,a,1,1495036402750
27,t,1,1495036402779
28,SPACE,0,1495036402981
29,SPACE,1,1495036403046
30,BACKSPACE,0,1495036403713
31,BACKSPACE,1,1495036403754
32,BACKSPACE,0,1495036403854
33,BACKSPACE,1,1495036403928
34,BACKSPACE,0,1495036404008
35,BACKSPACE,1,1495036404092
36,BACKSPACE,0,1495036404173
37,BACKSPACE,1,1495036404271
38,e,0,1495036404891
39,e,1,1495036404946
40,s,0,1495036405063
41,s,1,1495036405150
42,t,0,1495036405188
43,t,1,1495036405262
44,SPACE,0,1495036406092
45,SPACE,1,1495036406198
46,t,0,1495036406392
47,t,1,1495036406454
48,o,0,1495036406497
49,o,1,1495036406593
50,SPACE,0,1495036406748
51,SPACE,1,1495036406844
52,s,0,1495036406876
53,s,1,1495036406954
54,e,0,1495036407085
55,e,1,1495036407172
56,e,0,1495036407263
57,e,1,1495036407351
58,SPACE,0,1495036407422
59,SPACE,1,1495036407523
60,i,0,1495036408003
61,i,1,1495036408086
62,f,0,1495036408200
63,f,1,1495036408287
64,SPACE,0,1495036408320
65,SPACE,1,1495036408419
66,t,0,1495036408455
67,t,1,1495036408522
68,h,0,1495036408588
69,h,1,1495036408659
70,e,0,1495036408704
71,e,1,1495036408791
72,SPACE,0,1495036408836
73,SPACE,1,1495036408920
