EID,key,direction,time
0,t,0,1493662420906
1,t,1,1493662420986
2,h,0,1493662421575
3,h,1,1493662421680
4,i,0,1493662421812
5,i,1,1493662421890
6,s,0,1493662421924
7,s,1,1493662422078
8,SPACE,0,1493662422113
9,SPACE,1,1493662422205
10,i,0,1493662422717
11,i,1,1493662422801
12,s,0,1493662422823
13,s,1,1493662422960
14,SPACE,0,1493662423022
15,SPACE,1,1493662423110
16,a,0,1493662423151
17,a,1,1493662423281
18,SPACE,0,1493662423307
19,SPACE,1,1493662423382
20,t,0,1493662423588
21,t,1,1493662423655
22,e,0,1493662423841
23,e,1,1493662423928
24,s,0,1493662424087
25,t,0,1493662424182
26,s,1,1493662424194
27,t,1,1493662424269
28,SPACE,0,1493662424545
29,SPACE,1,1493662424649
30,t,0,1493662425444
31,t,1,1493662425528
32,o,0,1493662425609
33,o,1,1493662425695
34,b,0,1493662425927
35,b,1,1493662426013
36,s,0,1493662426052
37,s,1,1493662426145
38,e,0,1493662426286
39,e,1,1493662426392
40,e,0,1493662426448
41,e,1,1493662426561
42,BACKSPACE,0,1493662427297
43,BACKSPACE,1,1493662427400
44,BACKSPACE,0,1493662427471
45,BACKSPACE,1,1493662427567
46,BACKSPACE,0,1493662427628
47,BACKSPACE,1,1493662427743
48,BACKSPACE,0,1493662427795
49,BACKSPACE,1,1493662427915
50,SPACE,0,1493662428618
51,SPACE,1,1493662428719
52,s,0,1493662428836
53,s,1,1493662428944
54,e,0,1493662429086
55,e,1,1493662429180
56,e,0,1493662429253
57,e,1,1493662429377
58,SPACE,0,1493662429967
59,SPACE,1,1493662430057
60,i,0,1493662430371
61,i,1,1493662430448
62,f,0,1493662430828
63,f,1,1493662430907
64,SPACE,0,1493662431019
65,SPACE,1,1493662431104
66,t,0,1493662431200
67,t,1,1493662431264
68,h,0,1493662431390
69,h,1,1493662431476
70,e,0,1493662431548
71,e,1,1493662431641
72,SPACE,0,1493662431667
73,SPACE,1,1493662431768
74,w,0,1493662432840
75,w,1,1493662432938
76,o,0,1493662432982
77,o,1,1493662433055
78,r,0,1493662433312
79,r,1,1493662433387
80,d,0,1493662433709
81,d,1,1493662433803
82,s,0,1493662433961
83,s,1,1493662434047
84,SPACE,0,1493662434119
85,SPACE,1,1493662434230
86,t,0,1493662435180
87,t,1,1493662435256
88,h,0,1493662435405
89,h,1,1493662435491
90,a,0,1493662435516
91,a,1,1493662435635
92,t,0,1493662435657
93,t,1,1493662435726
94,b,0,1493662435989
95,b,1,1493662436101
96,i,0,1493662436639
97,i,1,1493662436687
98,BACKSPACE,0,1493662437939
99,BACKSPACE,1,1493662438047
100,BACKSPACE,0,1493662438109
101,BACKSPACE,1,1493662438228
102,BACKSPACE,0,1493662438467
103,BACKSPACE,1,1493662438584
104,t,0,1493662439651
105,t,1,1493662439726
106,SPACE,0,1493662439964
107,SPACE,1,1493662440039
108,i,0,1493662440959
109,i,1,1493662441025
110,SPACE,0,1493662441296
111,SPACE,1,1493662441395
112,t,0,1493662443083
113,t,1,1493662443164
114,y,0,1493662443598
115,y,1,1493662443685
116,o,0,1493662443874
117,o,1,1493662443981
118,e,0,1493662444227
119,e,1,1493662444380
120,SPACE,0,1493662444412
121,SPACE,1,1493662444494
122,BACKSPACE,0,1493662445441
123,BACKSPACE,1,1493662445554
124,BACKSPACE,0,1493662445641
125,BACKSPACE,1,1493662445738
126,BACKSPACE,0,1493662445790
127,BACKSPACE,1,1493662445901
128,p,0,1493662447208
129,p,1,1493662447301
130,e,0,1493662447490
131,e,1,1493662447629
132,SPACE,0,1493662447675
133,SPACE,1,1493662447769
134,a,0,1493662449050
135,a,1,1493662449122
136,r,0,1493662449453
137,r,1,1493662449541
138,e,0,1493662449689
139,e,1,1493662449778
140,SPACE,0,1493662449887
141,SPACE,1,1493662449969
142,u,0,1493662450874
143,u,1,1493662450959
144,n,0,1493662451423
145,n,1,1493662451516
146,i,0,1493662451645
147,i,1,1493662451735
148,q,0,1493662452578
149,q,1,1493662452672
150,u,0,1493662452760
151,u,1,1493662452865
152,e,0,1493662452984
153,e,1,1493662453129
154,SPACE,0,1493662453160
155,SPACE,1,1493662453250
156,t,0,1493662454683
157,t,1,1493662454780
158,o,0,1493662454834
159,o,1,1493662454937
160,SPACE,0,1493662455274
161,SPACE,1,1493662455381
162,m,0,1493662456148
163,m,1,1493662456230
164,e,0,1493662456467
165,e,1,1493662456571
166,.,0,1493662457640
167,.,1,1493662457751
168,SPACE,0,1493662460070
169,SPACE,1,1493662460186
170,t,0,1493662461372
171,t,1,1493662461426
172,h,0,1493662461628
173,h,1,1493662461724
174,e,0,1493662461794
175,e,1,1493662461940
176,r,0,1493662462713
177,r,1,1493662462825
178,e,0,1493662462944
179,e,1,1493662463047
180,SPACE,0,1493662463136
181,SPACE,1,1493662463205
182,r,0,1493662463578
183,r,1,1493662463654
184,a,0,1493662463701
185,a,1,1493662463804
186,e,0,1493662463985
187,e,1,1493662464095
188,SPACE,0,1493662464148
189,SPACE,1,1493662464256
190,BACKSPACE,0,1493662465307
191,BACKSPACE,1,1493662465389
192,BACKSPACE,0,1493662465476
193,BACKSPACE,1,1493662465574
194,BACKSPACE,0,1493662465640
195,BACKSPACE,1,1493662465737
196,BACKSPACE,0,1493662465801
197,BACKSPACE,1,1493662465912
198,a,0,1493662466703
199,a,1,1493662466779
200,r,0,1493662467006
201,r,1,1493662467059
202,e,0,1493662467233
203,e,1,1493662467344
204,SPACE,0,1493662467374
205,SPACE,1,1493662467470
206,t,0,1493662468582
207,t,1,1493662468654
208,w,0,1493662469003
209,w,1,1493662469095
210,o,0,1493662469217
211,o,1,1493662469296
212,SPACE,0,1493662470360
213,SPACE,1,1493662470479
214,s,0,1493662470714
215,s,1,1493662470794
216,e,0,1493662470969
217,e,1,1493662471094
218,n,0,1493662471129
219,n,1,1493662471198
220,t,0,1493662471467
221,t,1,1493662471529
222,e,0,1493662471630
223,e,1,1493662471793
224,n,0,1493662472191
225,n,1,1493662472283
226,c,0,1493662472490
227,c,1,1493662472584
228,e,0,1493662472639
229,e,1,1493662472750
230,s,0,1493662472893
231,s,1,1493662473035
232,SPACE,0,1493662473064
233,SPACE,1,1493662473166
234,i,0,1493662474106
235,i,1,1493662474181
236,n,0,1493662474459
237,n,1,1493662474545
238,SPACE,0,1493662474717
239,SPACE,1,1493662474831
240,t,0,1493662475113
241,t,1,1493662475183
242,h,0,1493662475354
243,h,1,1493662475421
244,i,0,1493662475659
245,i,1,1493662475736
246,s,0,1493662476306
247,s,1,1493662476438
248,SPACE,0,1493662476463
249,SPACE,1,1493662476550
250,d,0,1493662477095
251,d,1,1493662477202
252,a,0,1493662477422
253,a,1,1493662477554
254,t,0,1493662477580
255,t,1,1493662477639
256,a,0,1493662477681
257,a,1,1493662477775
258,SPACE,0,1493662478076
259,SPACE,1,1493662478172
260,s,0,1493662478638
261,s,1,1493662478740
262,a,0,1493662478896
263,a,1,1493662479009
264,m,0,1493662479074
265,m,1,1493662479152
266,p,0,1493662479350
267,p,1,1493662479453
268,l,0,1493662479618
269,l,1,1493662479710
270,e,0,1493662479741
271,e,1,1493662479886
272,.,0,1493662480715
273,.,1,1493662480810
274,t,0,1493662486566
275,t,1,1493662486622
