EID,key,direction,time
0,t,0,1495726640420
1,t,1,1495726640482
2,u,0,1495726640661
3,s,0,1495726640703
4,u,1,1495726640739
5,s,1,1495726640784
6,BACKSPACE,0,1495726641407
7,BACKSPACE,1,1495726641478
8,BACKSPACE,0,1495726641546
9,BACKSPACE,1,1495726641624
10,h,0,1495726642179
11,h,1,1495726642241
12,i,0,1495726642321
13,s,0,1495726642380
14,i,1,1495726642393
15,s,1,1495726642459
16,SPACE,0,1495726642513
17,SPACE,1,1495726642572
18,i,0,1495726642958
19,i,1,1495726643035
20,s,0,1495726643058
21,s,1,1495726643138
22,SPACE,0,1495726643158
23,SPACE,1,1495726643223
24,a,0,1495726644223
25,a,1,1495726644279
26,SPACE,0,1495726644303
27,SPACE,1,1495726644359
28,t,0,1495726644544
29,t,1,1495726644591
30,w,0,1495726644628
31,w,1,1495726644693
32,a,0,1495726644798
33,t,0,1495726644841
34,a,1,1495726644877
35,t,1,1495726644910
36,BACKSPACE,0,1495726645482
37,BACKSPACE,1,1495726645544
38,BACKSPACE,0,1495726645616
39,BACKSPACE,1,1495726645705
40,BACKSPACE,0,1495726645778
41,BACKSPACE,1,1495726645857
42,e,0,1495726646411
43,e,1,1495726646451
44,a,0,1495726646563
45,t,0,1495726646614
46,a,1,1495726646637
47,t,1,1495726646658
48,SPACE,0,1495726646823
49,SPACE,1,1495726646864
50,BACKSPACE,0,1495726647426
51,BACKSPACE,1,1495726647496
52,BACKSPACE,0,1495726647559
53,BACKSPACE,1,1495726647646
54,BACKSPACE,0,1495726647720
55,BACKSPACE,1,1495726647797
56,s,0,1495726648127
57,s,1,1495726648192
58,t,0,1495726648265
59,t,1,1495726648328
60,SPACE,0,1495726648545
61,SPACE,1,1495726648619
62,t,0,1495726649581
63,t,1,1495726649639
64,o,0,1495726649773
65,o,1,1495726649853
66,SPACE,0,1495726649965
67,SPACE,1,1495726650030
68,s,0,1495726650366
69,s,1,1495726650453
70,e,0,1495726650561
71,e,1,1495726650630
72,w,0,1495726650706
73,w,1,1495726650785
74,SPACE,0,1495726651183
75,SPACE,1,1495726651250
76,BACKSPACE,0,1495726651813
77,BACKSPACE,1,1495726651898
78,BACKSPACE,0,1495726651958
79,BACKSPACE,1,1495726652041
80,BACKSPACE,0,1495726652125
81,BACKSPACE,1,1495726652197
82,e,0,1495726653009
83,e,1,1495726653078
84,e,0,1495726653144
85,e,1,1495726653221
86,SPACE,0,1495726653406
87,SPACE,1,1495726653466
88,i,0,1495726654363
89,i,1,1495726654449
90,f,0,1495726654596
91,f,1,1495726654668
92,SPACE,0,1495726654721
93,SPACE,1,1495726654811
94,t,0,1495726655626
95,t,1,1495726655692
96,h,0,1495726655783
97,h,1,1495726655870
98,e,0,1495726655926
99,e,1,1495726656003
100,SPACE,0,1495726656256
101,SPACE,1,1495726656320
102,w,0,1495726656826
103,w,1,1495726656892
104,o,0,1495726657058
105,o,1,1495726657159
106,r,0,1495726657434
107,r,1,1495726657494
108,d,0,1495726657757
109,d,1,1495726657827
110,a,0,1495726657942
111,a,1,1495726658018
112,BACKSPACE,0,1495726659355
113,BACKSPACE,1,1495726659432
114,s,0,1495726659967
115,s,1,1495726660027
116,SPACE,0,1495726660225
117,SPACE,1,1495726660265
118,t,0,1495726661094
119,t,1,1495726661152
120,h,0,1495726661228
121,a,0,1495726661294
122,h,1,1495726661318
123,a,1,1495726661363
124,t,0,1495726661434
125,t,1,1495726661488
126,SPACE,0,1495726661940
127,SPACE,1,1495726662037
128,i,0,1495726662518
129,i,1,1495726662595
130,SPACE,0,1495726662735
131,SPACE,1,1495726662809
132,t,0,1495726663875
133,t,1,1495726663948
134,y,0,1495726664042
135,y,1,1495726664105
136,p,0,1495726664345
137,p,1,1495726664414
138,e,0,1495726664554
139,e,1,1495726664634
140,SPACE,0,1495726665134
141,SPACE,1,1495726665195
142,a,0,1495726665631
143,a,1,1495726665716
144,r,0,1495726665796
145,r,1,1495726665876
146,e,0,1495726665964
147,e,1,1495726666004
148,SPACE,0,1495726666054
149,SPACE,1,1495726666127
150,u,0,1495726666785
151,u,1,1495726666849
152,n,0,1495726666980
153,n,1,1495726667060
154,i,0,1495726667157
155,i,1,1495726667218
156,q,0,1495726667800
157,q,1,1495726667880
158,u,0,1495726667988
159,u,1,1495726668054
160,e,0,1495726668209
161,e,1,1495726668281
162,SPACE,0,1495726668997
163,SPACE,1,1495726669059
164,t,0,1495726669678
165,t,1,1495726669742
166,o,0,1495726669857
167,o,1,1495726669936
168,SPACE,0,1495726670187
169,SPACE,1,1495726670278
170,m,0,1495726670485
171,m,1,1495726670518
172,e,0,1495726670577
173,e,1,1495726670646
174,.,0,1495726671319
175,.,1,1495726671403
176,SPACE,0,1495726671910
177,SPACE,1,1495726671977
178,t,0,1495726672446
179,t,1,1495726672515
180,h,0,1495726672587
181,h,1,1495726672666
182,e,0,1495726672693
183,e,1,1495726672765
184,r,0,1495726672870
185,r,1,1495726672926
186,e,0,1495726673038
187,e,1,1495726673112
188,SPACE,0,1495726673167
189,SPACE,1,1495726673241
190,a,0,1495726673550
191,a,1,1495726673610
192,r,0,1495726673677
193,r,1,1495726673745
194,e,0,1495726673816
195,e,1,1495726673888
196,SPACE,0,1495726673975
197,SPACE,1,1495726674043
198,t,0,1495726674877
199,t,1,1495726674925
200,w,0,1495726675162
201,w,1,1495726675215
202,o,0,1495726675307
203,o,1,1495726675378
204,SPACE,0,1495726675515
205,SPACE,1,1495726675576
206,s,0,1495726676326
207,s,1,1495726676396
208,e,0,1495726676494
209,e,1,1495726676574
210,n,0,1495726676575
211,n,1,1495726676659
212,t,0,1495726677462
213,t,1,1495726677532
214,e,0,1495726677588
215,e,1,1495726677634
216,n,0,1495726677763
217,n,1,1495726677843
218,c,0,1495726678601
219,c,1,1495726678666
220,e,0,1495726678826
221,e,1,1495726678862
222,s,0,1495726678972
223,s,1,1495726679031
224,SPACE,0,1495726679152
225,SPACE,1,1495726679236
226,i,0,1495726680080
227,i,1,1495726680152
228,n,0,1495726680242
229,n,1,1495726680314
230,SPACE,0,1495726680426
231,SPACE,1,1495726680492
232,t,0,1495726680688
233,t,1,1495726680732
234,j,0,1495726680860
235,j,1,1495726680895
236,i,0,1495726680992
237,i,1,1495726681073
238,a,0,1495726681183
239,a,1,1495726681255
240,BACKSPACE,0,1495726681724
241,BACKSPACE,1,1495726681790
242,BACKSPACE,0,1495726681864
243,BACKSPACE,1,1495726681943
244,BACKSPACE,0,1495726682034
245,BACKSPACE,1,1495726682102
246,h,0,1495726682473
247,h,1,1495726682518
248,i,0,1495726682652
249,i,1,1495726682727
250,a,0,1495726682755
251,a,1,1495726682811
252,SPACE,0,1495726682864
253,SPACE,1,1495726682933
254,BACKSPACE,0,1495726683428
255,BACKSPACE,1,1495726683489
256,BACKSPACE,0,1495726683566
257,BACKSPACE,1,1495726683655
258,BACKSPACE,0,1495726683726
259,BACKSPACE,1,1495726683808
260,i,0,1495726684304
261,i,1,1495726684378
262,a,0,1495726684411
263,a,1,1495726684491
264,SPACE,0,1495726684544
265,SPACE,1,1495726684614
266,BACKSPACE,0,1495726685134
267,BACKSPACE,1,1495726685174
268,BACKSPACE,0,1495726685261
269,BACKSPACE,1,1495726685344
270,s,0,1495726685663
271,s,1,1495726685723
272,SPACE,0,1495726685796
273,SPACE,1,1495726685855
274,d,0,1495726686713
275,d,1,1495726686781
276,a,0,1495726686887
277,a,1,1495726686977
278,t,0,1495726686998
279,t,1,1495726687057
280,a,0,1495726687085
281,a,1,1495726687162
282,SPACE,0,1495726687208
283,SPACE,1,1495726687292
284,s,0,1495726687699
285,s,1,1495726687757
286,a,0,1495726687858
287,a,1,1495726687953
288,m,0,1495726687975
289,m,1,1495726688052
290,p,0,1495726688456
291,p,1,1495726688534
292,l,0,1495726688605
293,e,0,1495726688673
294,l,1,1495726688683
295,e,1,1495726688742
296,.,0,1495726689388
297,.,1,1495726689453
298,t,0,1495726693492
299,t,1,1495726693550
300,h,0,1495726694137
301,h,1,1495726694200
302,i,0,1495726694307
303,i,1,1495726694377
304,s,0,1495726694401
305,s,1,1495726694488
306,SPACE,0,1495726694943
307,SPACE,1,1495726694996
308,i,0,1495726695190
309,i,1,1495726695257
310,s,0,1495726695283
311,s,1,1495726695336
312,SPACE,0,1495726695407
313,SPACE,1,1495726695465
314,a,0,1495726696102
315,a,1,1495726696183
316,SPACE,0,1495726696231
317,SPACE,1,1495726696306
318,t,0,1495726697183
319,t,1,1495726697245
320,e,0,1495726697287
321,e,1,1495726697348
322,s,0,1495726697436
323,s,1,1495726697523
324,t,0,1495726697553
325,t,1,1495726697605
326,SPACE,0,1495726697753
327,SPACE,1,1495726697824
328,t,0,1495726698604
329,t,1,1495726698651
330,o,0,1495726698762
331,o,1,1495726698843
332,SPACE,0,1495726698963
333,SPACE,1,1495726699038
334,s,0,1495726699247
335,s,1,1495726699307
336,e,0,1495726699456
337,e,1,1495726699527
338,e,0,1495726699593
339,e,1,1495726699681
340,SPACE,0,1495726699746
341,SPACE,1,1495726699798
342,i,0,1495726700642
343,i,1,1495726700762
344,f,0,1495726700843
345,f,1,1495726700925
346,SPACE,0,1495726700978
347,SPACE,1,1495726701063
348,t,0,1495726701826
349,t,1,1495726701885
350,h,0,1495726701973
351,h,1,1495726702037
352,e,0,1495726702064
353,e,1,1495726702135
354,SPACE,0,1495726702215
355,SPACE,1,1495726702264
356,w,0,1495726702741
357,w,1,1495726702790
358,o,0,1495726702922
359,o,1,1495726703001
360,r,0,1495726703275
361,r,1,1495726703352
362,d,0,1495726703475
363,d,1,1495726703528
364,a,0,1495726703683
365,a,1,1495726703746
366,BACKSPACE,0,1495726704566
367,BACKSPACE,1,1495726704615
368,s,0,1495726704880
369,s,1,1495726704939
370,SPACE,0,1495726705684
