EID,key,direction,time
0,t,0,1495210969763
1,t,1,1495210969886
2,h,0,1495210969972
3,h,1,1495210970317
4,i,0,1495210970317
5,i,1,1495210970323
6,s,0,1495210970428
7,s,1,1495210970585
8,SPACE,0,1495210971003
9,SPACE,1,1495210971113
10,i,0,1495210971337
11,i,1,1495210971446
12,s,0,1495210971530
13,s,1,1495210971637
14,SPACE,0,1495210971766
15,SPACE,1,1495210971882
16,a,0,1495210972029
17,a,1,1495210972164
18,SPACE,0,1495210972391
19,SPACE,1,1495210972512
20,t,0,1495210973012
21,t,1,1495210973121
22,e,0,1495210973278
23,e,1,1495210973387
24,s,0,1495210973570
25,s,1,1495210973659
26,t,0,1495210973681
27,t,1,1495210973785
28,SPACE,0,1495210974257
29,SPACE,1,1495210974380
30,t,0,1495210975098
31,t,1,1495210975183
32,o,0,1495210975256
33,o,1,1495210975386
34,SPACE,0,1495210975639
35,SPACE,1,1495210975758
36,s,0,1495210975859
37,s,1,1495210975990
38,e,0,1495210976116
39,e,1,1495210976252
40,e,0,1495210976327
41,e,1,1495210976468
42,SPACE,0,1495210976722
43,SPACE,1,1495210976844
44,i,0,1495210977587
45,i,1,1495210977686
46,f,0,1495210977987
47,f,1,1495210978090
48,SPACE,0,1495210978158
49,SPACE,1,1495210978280
50,t,0,1495210978401
51,t,1,1495210978479
52,h,0,1495210978628
53,h,1,1495210978736
54,w,0,1495210978767
55,w,1,1495210978887
56,SPACE,0,1495210979028
57,SPACE,1,1495210979144
58,BACKSPACE,0,1495210980134
59,BACKSPACE,1,1495210980219
60,BACKSPACE,0,1495210980312
61,BACKSPACE,1,1495210980393
62,e,0,1495210981056
63,e,1,1495210981161
64,SPACE,0,1495210981233
65,SPACE,1,1495210981345
66,w,0,1495210981438
67,w,1,1495210981569
68,o,0,1495210981642
69,o,1,1495210981749
70,r,0,1495210981940
71,r,1,1495210982056
72,d,0,1495210982233
73,d,1,1495210982348
74,s,0,1495210982468
75,s,1,1495210982584
76,SPACE,0,1495210983514
77,SPACE,1,1495210983635
78,t,0,1495210983924
79,t,1,1495210983993
80,h,0,1495210984125
81,h,1,1495210984258
82,a,0,1495210984348
83,a,1,1495210984472
84,t,0,1495210984474
85,t,1,1495210984591
86,SPACE,0,1495210984861
87,SPACE,1,1495210984962
88,i,0,1495210985377
89,i,1,1495210985490
90,SPACE,0,1495210985758
91,SPACE,1,1495210985865
92,t,0,1495210987077
93,t,1,1495210987197
94,y,0,1495210987348
95,y,1,1495210987416
96,p,0,1495210987535
97,p,1,1495210987623
98,e,0,1495210987799
99,e,1,1495210987943
100,a,0,1495210988274
101,a,1,1495210988407
102,r,0,1495210988524
103,r,1,1495210988636
104,e,0,1495210988759
105,e,1,1495210988872
106,BACKSPACE,0,1495210989453
107,BACKSPACE,1,1495210989555
108,BACKSPACE,0,1495210989660
109,BACKSPACE,1,1495210989725
110,BACKSPACE,0,1495210989839
111,BACKSPACE,1,1495210989911
112,SPACE,0,1495210990475
113,SPACE,1,1495210990575
114,a,0,1495210990690
115,a,1,1495210990839
116,r,0,1495210990877
117,r,1,1495210990994
118,e,0,1495210991140
119,e,1,1495210991256
120,SPACE,0,1495210992267
121,SPACE,1,1495210992368
122,u,0,1495210992722
123,u,1,1495210992812
124,n,0,1495210993168
125,n,1,1495210993242
126,i,0,1495210993399
127,i,1,1495210993489
128,q,0,1495210994095
129,q,1,1495210994209
130,u,0,1495210994348
131,u,1,1495210994474
132,e,0,1495210994699
133,e,1,1495210994810
134,SPACE,0,1495210994900
135,SPACE,1,1495210994975
136,t,0,1495210995138
137,t,1,1495210995207
138,o,0,1495210995313
139,o,1,1495210995417
140,SPACE,0,1495210995610
141,SPACE,1,1495210995722
142,m,0,1495210995915
143,m,1,1495210996001
144,e,0,1495210996201
145,e,1,1495210996339
146,SPACE,0,1495210996464
147,SPACE,1,1495210996584
148,BACKSPACE,0,1495210998279
149,BACKSPACE,1,1495210998367
150,.,0,1495210998702
151,.,1,1495210998817
152,SPACE,0,1495210999253
153,SPACE,1,1495210999376
154,t,0,1495211000015
155,t,1,1495211000104
156,h,0,1495211000243
157,h,1,1495211000357
158,e,0,1495211000421
159,e,1,1495211000541
160,r,0,1495211000709
161,r,1,1495211000798
162,e,0,1495211000974
163,e,1,1495211001038
164,a,0,1495211001680
165,a,1,1495211001811
166,r,0,1495211001903
