EID,key,direction,time
0,t,0,1496415272432
1,t,1,1496415272590
2,h,0,1496415272670
3,h,1,1496415272753
4,u,0,1496415272891
5,u,1,1496415272973
6,s,0,1496415273041
7,s,1,1496415273171
8,BACKSPACE,0,1496415279530
9,BACKSPACE,1,1496415279593
10,BACKSPACE,0,1496415279740
11,BACKSPACE,1,1496415279820
12,BACKSPACE,0,1496415279891
13,BACKSPACE,1,1496415280000
14,BACKSPACE,0,1496415280083
15,BACKSPACE,1,1496415280155
16,t,0,1496415281976
17,t,1,1496415282048
18,h,0,1496415282799
19,h,1,1496415282880
20,i,0,1496415283022
21,i,1,1496415283133
22,s,0,1496415283191
23,s,1,1496415283335
24,b,0,1496415283525
25,b,1,1496415283599
26,i,0,1496415283958
27,i,1,1496415284042
28,s,0,1496415284126
29,s,1,1496415284234
30,b,0,1496415284308
31,b,1,1496415284365
32,BACKSPACE,0,1496415285143
33,BACKSPACE,1,1496415285263
34,BACKSPACE,0,1496415285358
35,BACKSPACE,1,1496415285443
36,BACKSPACE,0,1496415285539
37,BACKSPACE,1,1496415285635
38,BACKSPACE,0,1496415285718
39,BACKSPACE,1,1496415285814
40,SPACE,0,1496415286551
41,SPACE,1,1496415286650
42,i,0,1496415287106
43,i,1,1496415287191
44,s,0,1496415287257
45,s,1,1496415287334
46,b,0,1496415287674
47,b,1,1496415287757
48,BACKSPACE,0,1496415288913
49,BACKSPACE,1,1496415289052
50,SPACE,0,1496415289601
51,SPACE,1,1496415289698
52,a,0,1496415289960
53,a,1,1496415290101
54,SPACE,0,1496415290270
55,SPACE,1,1496415290357
56,t,0,1496415290944
57,t,1,1496415291017
58,e,0,1496415291279
59,e,1,1496415291377
60,s,0,1496415291531
61,s,1,1496415291628
62,t,0,1496415291915
63,t,1,1496415291988
64,SPACE,0,1496415292276
65,SPACE,1,1496415292361
66,t,0,1496415293049
67,t,1,1496415293133
68,o,0,1496415293383
69,o,1,1496415293493
70,b,0,1496415293719
71,b,1,1496415293791
72,s,0,1496415294191
73,s,1,1496415294264
74,BACKSPACE,0,1496415295093
75,BACKSPACE,1,1496415295201
76,BACKSPACE,0,1496415295296
77,BACKSPACE,1,1496415295416
78,SPACE,0,1496415295992
79,SPACE,1,1496415296080
80,s,0,1496415296477
81,s,1,1496415296549
82,e,0,1496415296703
83,e,1,1496415296765
84,e,0,1496415296860
85,e,1,1496415296968
86,SPACE,0,1496415297220
87,SPACE,1,1496415297305
88,i,0,1496415297945
89,i,1,1496415298039
90,f,0,1496415298279
91,f,1,1496415298363
92,b,0,1496415298529
93,b,1,1496415298590
94,BACKSPACE,0,1496415299569
95,BACKSPACE,1,1496415299677
96,SPACE,0,1496415299915
97,SPACE,1,1496415299990
98,t,0,1496415300377
99,t,1,1496415300450
100,h,0,1496415300580
101,h,1,1496415300642
102,e,0,1496415300763
103,e,1,1496415300869
104,b,0,1496415300976
105,b,1,1496415301061
106,BACKSPACE,0,1496415301870
107,BACKSPACE,1,1496415301978
108,SPACE,0,1496415302324
109,SPACE,1,1496415302399
110,w,0,1496415302748
111,w,1,1496415302868
112,o,0,1496415302938
113,o,1,1496415303023
114,r,0,1496415303250
115,r,1,1496415303335
116,f,0,1496415303538
117,f,1,1496415303647
118,s,0,1496415303825
119,s,1,1496415303946
120,BACKSPACE,0,1496415304933
121,BACKSPACE,1,1496415305098
122,BACKSPACE,0,1496415305149
123,BACKSPACE,1,1496415305246
124,d,0,1496415306688
125,d,1,1496415306773
126,s,0,1496415306891
127,s,1,1496415306989
