EID,key,direction,time
0,t,0,1494513702536
1,t,1,1494513702609
2,h,0,1494513702721
3,h,1,1494513703002
4,i,0,1494513703002
5,s,0,1494513703005
6,i,1,1494513703009
7,s,1,1494513703079
8,SPACE,0,1494513703158
9,SPACE,1,1494513703242
10,i,0,1494513703818
11,i,1,1494513703889
12,s,0,1494513703959
13,s,1,1494513704062
14,SPACE,0,1494513704090
15,SPACE,1,1494513704187
16,a,0,1494513704238
17,a,1,1494513704351
18,SPACE,0,1494513704373
19,SPACE,1,1494513704487
20,t,0,1494513705475
21,t,1,1494513705542
22,e,0,1494513705683
23,e,1,1494513705736
24,s,0,1494513705926
25,s,1,1494513706007
26,t,0,1494513706155
27,t,1,1494513706226
28,SPACE,0,1494513706299
29,SPACE,1,1494513706392
30,t,0,1494513707175
31,t,1,1494513707232
32,o,0,1494513707310
33,o,1,1494513707396
34,SPACE,0,1494513707551
35,SPACE,1,1494513707617
36,s,0,1494513707848
37,s,1,1494513707909
38,e,0,1494513708034
39,e,1,1494513708112
40,e,0,1494513708205
41,e,1,1494513708284
42,SPACE,0,1494513708396
43,SPACE,1,1494513708488
44,i,0,1494513709786
45,i,1,1494513709890
46,f,0,1494513709944
47,f,1,1494513710023
48,SPACE,0,1494513710110
49,SPACE,1,1494513710218
50,t,0,1494513710288
51,t,1,1494513710360
52,h,0,1494513710457
53,h,1,1494513710527
54,r,0,1494513710528
55,r,1,1494513710611
56,SPACE,0,1494513710681
57,SPACE,1,1494513710773
58,BACKSPACE,0,1494513711831
59,BACKSPACE,1,1494513711920
60,BACKSPACE,0,1494513711989
61,BACKSPACE,1,1494513712076
62,e,0,1494513712440
63,e,1,1494513712570
64,SPACE,0,1494513712651
65,SPACE,1,1494513712771
66,w,0,1494513712896
67,w,1,1494513712992
68,o,0,1494513713105
69,o,1,1494513713201
70,r,0,1494513713343
71,r,1,1494513713424
72,d,0,1494513713580
73,d,1,1494513713662
74,s,0,1494513713759
75,s,1,1494513713856
76,SPACE,0,1494513713880
77,SPACE,1,1494513713973
78,t,0,1494513715481
79,t,1,1494513715560
80,h,0,1494513715706
81,h,1,1494513715783
82,a,0,1494513715831
83,t,0,1494513715924
84,a,1,1494513715945
85,t,1,1494513716004
86,SPACE,0,1494513716161
87,SPACE,1,1494513716236
88,i,0,1494513717032
89,i,1,1494513717084
90,SPACE,0,1494513717277
91,SPACE,1,1494513717379
92,t,0,1494513718328
93,t,1,1494513718408
94,y,0,1494513718561
95,y,1,1494513718633
96,p,0,1494513718723
97,p,1,1494513718819
98,e,0,1494513718860
99,e,1,1494513718935
100,SPACE,0,1494513719007
101,SPACE,1,1494513719114
102,a,0,1494513719221
103,a,1,1494513719309
104,e,0,1494513719458
105,e,1,1494513719537
106,w,0,1494513719649
107,SPACE,0,1494513719699
108,w,1,1494513719728
109,SPACE,1,1494513719803
110,BACKSPACE,0,1494513720628
111,BACKSPACE,1,1494513720723
112,BACKSPACE,0,1494513720808
113,BACKSPACE,1,1494513720896
114,BACKSPACE,0,1494513720968
115,BACKSPACE,1,1494513721051
116,BACKSPACE,0,1494513721272
117,BACKSPACE,1,1494513721349
118,a,0,1494513722033
119,a,1,1494513722117
120,r,0,1494513722290
121,r,1,1494513722367
122,e,0,1494513722486
123,e,1,1494513722555
124,SPACE,0,1494513722619
125,SPACE,1,1494513722720
126,u,0,1494513724826
127,u,1,1494513724898
128,n,0,1494513725144
129,n,1,1494513725229
130,i,0,1494513725367
131,i,1,1494513725469
132,q,0,1494513725788
133,q,1,1494513725900
134,u,0,1494513726077
135,u,1,1494513726163
136,e,0,1494513726263
137,e,1,1494513726351
138,SPACE,0,1494513726408
139,SPACE,1,1494513726510
140,t,0,1494513727510
141,t,1,1494513727592
142,o,0,1494513727683
143,o,1,1494513727761
144,SPACE,0,1494513727942
145,SPACE,1,1494513728019
146,m,0,1494513728278
147,m,1,1494513728352
148,e,0,1494513728434
149,e,1,1494513728512
150,.,0,1494513729191
151,.,1,1494513729260
152,SPACE,0,1494513729480
153,SPACE,1,1494513729571
154,t,0,1494513730537
155,t,1,1494513730612
156,h,0,1494513730800
157,h,1,1494513730890
158,e,0,1494513731005
159,e,1,1494513731101
160,r,0,1494513731239
161,r,1,1494513731302
162,e,0,1494513731444
163,e,1,1494513731526
164,SPACE,0,1494513731606
165,SPACE,1,1494513731706
166,a,0,1494513731749
167,a,1,1494513731831
168,r,0,1494513731986
169,r,1,1494513732064
170,e,0,1494513732177
171,e,1,1494513732257
172,SPACE,0,1494513732260
173,SPACE,1,1494513732375
174,t,0,1494513733635
175,t,1,1494513733688
176,w,0,1494513733901
177,w,1,1494513733995
178,o,0,1494513734027
179,o,1,1494513734106
180,SPACE,0,1494513734303
181,SPACE,1,1494513734406
182,s,0,1494513735510
183,s,1,1494513735586
184,e,0,1494513735721
185,e,1,1494513735817
186,n,0,1494513735941
187,n,1,1494513736011
188,t,0,1494513736500
189,t,1,1494513736565
190,e,0,1494513736784
191,e,1,1494513736851
192,n,0,1494513737396
193,n,1,1494513737476
194,c,0,1494513737643
195,c,1,1494513737711
196,e,0,1494513737860
197,e,1,1494513737951
198,s,0,1494513738091
199,s,1,1494513738171
200,SPACE,0,1494513738192
201,SPACE,1,1494513738312
202,i,0,1494513739284
203,i,1,1494513739404
204,n,0,1494513739589
205,n,1,1494513739682
206,t,0,1494513739962
207,t,1,1494513739987
208,BACKSPACE,0,1494513740802
209,BACKSPACE,1,1494513740879
210,SPACE,0,1494513741088
211,SPACE,1,1494513741168
212,t,0,1494513741659
213,t,1,1494513741718
214,h,0,1494513741852
215,h,1,1494513741941
216,i,0,1494513742098
217,i,1,1494513742178
218,s,0,1494513742294
219,s,1,1494513742371
220,SPACE,0,1494513742413
221,SPACE,1,1494513742485
222,d,0,1494513743471
223,d,1,1494513743536
224,a,0,1494513743713
225,a,1,1494513743811
226,t,0,1494513743925
227,t,1,1494513744011
228,a,0,1494513744060
229,a,1,1494513744197
230,SPACE,0,1494513744233
231,SPACE,1,1494513744309
232,s,0,1494513744602
233,s,1,1494513744686
234,a,0,1494513744776
235,a,1,1494513744897
236,m,0,1494513744898
237,m,1,1494513744991
238,p,0,1494513745437
239,p,1,1494513745511
240,l,0,1494513745830
241,l,1,1494513745900
242,e,0,1494513745998
243,e,1,1494513746061
244,.,0,1494513746359
245,.,1,1494513746421
246,t,0,1494513753851
247,t,1,1494513753914
248,h,0,1494513754019
249,h,1,1494513754113
250,i,0,1494513754243
251,i,1,1494513754324
252,s,0,1494513754372
253,s,1,1494513754468
254,SPACE,0,1494513754580
255,SPACE,1,1494513754700
256,i,0,1494513754932
257,i,1,1494513755009
258,a,0,1494513755074
259,a,1,1494513755151
260,SPACE,0,1494513755198
261,SPACE,1,1494513755306
262,a,0,1494513755446
263,a,1,1494513755561
