0.4163511395454407, -7.767102241516113, -4.9435715675354, 1432656252
0.25363919138908386, -7.680960178375244, -4.941178798675537, 1432656252
0.20099709928035736, -7.556533336639404, -4.922036170959473, 1432656252
0.44027936458587646, -7.511070251464844, -5.003392219543457, 1432656252
0.1866401582956314, -7.561319828033447, -4.878964900970459, 1432656252
0.3397807776927948, -7.755138397216797, -5.005784511566162, 1432656252
0.22971096634864807, -7.719245910644531, -5.015356063842773, 1432656252
-0.17228324711322784, -7.640282154083252, -4.95792818069458, 1432656252
0.4211367666721344, -7.886743545532227, -5.204389572143555, 1432656252
0.3445664942264557, -7.707281589508057, -5.187639236450195, 1432656252
0.3397807776927948, -7.561319828033447, -5.154139995574951, 1432656252
0.6939185857772827, -7.609175682067871, -5.446063995361328, 1432656252
0.16749757528305054, -7.539783954620361, -5.036891937255859, 1432656252
0.13878372311592102, -7.5326056480407715, -5.044069766998291, 1432656252
0.05742774158716202, -7.594818592071533, -5.130211353302002, 1432656252
0.607776939868927, -7.657032012939453, -5.044069766998291, 1432656252
0.38285160064697266, -7.463213920593262, -5.414957523345947, 1432656252
0.7657032012939453, -7.520641803741455, -5.221138954162598, 1432656252
4.5367913246154785, -6.51326322555542, -5.594419479370117, 1432656252
-2.0243279933929443, -7.697710037231445, -4.876572608947754, 1432656252
1.1102697849273682, -7.905886173248291, -4.965107440948486, 1432656252
-0.19142580032348633, -9.363115310668945, -4.4004011154174805, 1432656253
0.35413774847984314, -8.135597229003906, -4.998606204986572, 1432656253
-0.02871387079358101, -7.494320392608643, -4.8813581466674805, 1432656253
0.4833501875400543, -7.688138484954834, -5.249853134155273, 1432656253
0.3349951505661011, -7.752745151519775, -5.357529640197754, 1432656253
0.38763725757598877, -7.501499176025391, -5.592026710510254, 1432656253
0.24406792223453522, -7.566104888916016, -5.699703216552734, 1432656253
-0.13878372311592102, -7.9728851318359375, -5.26899528503418, 1432656253
-0.16749757528305054, -7.872386455535889, -5.221138954162598, 1432656253
-0.17228324711322784, -7.884350299835205, -5.003392219543457, 1432656253
-0.38285160064697266, -8.181060791015625, -4.967499732971191, 1432656253
-0.4977070987224579, -8.281558990478516, -4.9363932609558105, 1432656253
-0.6317051649093628, -8.047062873840332, -4.572684288024902, 1432656253
-0.7178468108177185, -7.980063438415527, -4.429114818572998, 1432656253
-0.7992027401924133, -8.126025199890137, -4.457828521728516, 1432656253
-0.8709874749183655, -8.030312538146973, -4.350151538848877, 1432656253
-0.818345308303833, -8.228917121887207, -4.60139799118042, 1432656253
-0.9858429431915283, -8.202595710754395, -4.517649173736572, 1432656253
-1.1676974296569824, -8.00638484954834, -4.484149932861328, 1432656253
-1.4452648162841797, -7.534998416900635, -4.5583271980285645, 1432656253
-1.5792629718780518, -7.599604606628418, -4.371686935424805, 1432656253
-1.674975872039795, -7.594818592071533, -4.527220726013184, 1432656253
-1.7802598476409912, -7.762316703796387, -4.319044589996338, 1432656253
-1.6701902151107788, -7.642674922943115, -4.704289436340332, 1432656253
-1.5074783563613892, -7.7383880615234375, -4.673182487487793, 1432656253
-1.727617859840393, -7.913064479827881, -4.740181922912598, 1432656253
-1.636690616607666, -7.726424217224121, -4.6995038986206055, 1432656254
-1.6031911373138428, -7.800601959228516, -4.855037212371826, 1432656254
-1.6223337650299072, -7.783851623535156, -4.924428939819336, 1432656254
-1.5984054803848267, -7.558926582336426, -5.118247985839844, 1432656254
-1.3591231107711792, -7.534998416900635, -4.960320949554443, 1432656254
-1.5792629718780518, -7.862814903259277, -4.9292144775390625, 1432656254
-1.4691929817199707, -7.379465103149414, -4.878964900970459, 1432656254
-1.497907042503357, -7.81974458694458, -5.103890895843506, 1432656254
-1.919043779373169, -8.00399112701416, -5.374279499053955, 1432656254
-1.3974084854125977, -7.630711555480957, -5.161318302154541, 1432656254
-1.7850456237792969, -7.676175117492676, -5.749952793121338, 1432656254
-1.3112668991088867, -7.47517728805542, -5.654239654541016, 1432656254
-1.2442678213119507, -7.156932830810547, -5.948556900024414, 1432656254
-0.8757730722427368, -7.010970115661621, -5.840879917144775, 1432656254
-0.6891329884529114, -6.747759819030762, -5.821736812591553, 1432656254
-0.5790630578994751, -6.972684860229492, -5.7786664962768555, 1432656254
-0.7130610942840576, -6.812366485595703, -5.697310447692871, 1432656254
-0.9427721500396729, -7.087540626525879, -5.790630340576172, 1432656254
-0.7130610942840576, -6.946363925933838, -5.472385883331299, 1432656254
-1.1629117727279663, -6.807580471038818, -5.663811206817627, 1432656254
-0.8470591902732849, -6.994220733642578, -5.307280540466309, 1432656254
-1.1389836072921753, -7.226324081420898, -5.493920803070068, 1432656254
-0.9906285405158997, -6.9583282470703125, -5.481956481933594, 1432656254
-0.6843472719192505, -7.800601959228516, -5.9676995277404785, 1432656254
-0.8039883971214294, -7.685746192932129, -5.950949668884277, 1432656254
-0.6556334495544434, -7.264609336853027, -5.934200286865234, 1432656255
-0.6891329884529114, -7.152146816253662, -5.936593055725098, 1432656255
-0.6317051649093628, -7.551748275756836, -6.283552646636963, 1432656255
-1.2490534782409668, -7.22871732711792, -6.259624004364014, 1432656255
-0.8997013568878174, -6.970292568206787, -6.221338748931885, 1432656255
-1.3878371715545654, -7.6043901443481445, -6.075376510620117, 1432656255
-1.0959126949310303, -7.29093074798584, -5.8959150314331055, 1432656255
-1.277767300605774, -7.29810905456543, -5.718846321105957, 1432656255
-1.4835500717163086, -6.999006271362305, -5.187639236450195, 1432656255
-1.703689694404602, -6.929614543914795, -5.240281581878662, 1432656255
-1.794616937637329, -6.97986364364624, -4.979463577270508, 1432656255
-1.6319050788879395, -7.207180976867676, -4.914857387542725, 1432656255
-1.8089739084243774, -7.307680606842041, -4.981856822967529, 1432656255
-2.0195422172546387, -7.331608772277832, -4.902893543243408, 1432656255
-1.9716858863830566, -7.28375244140625, -4.852644443511963, 1432656255
-1.8711872100830078, -7.915457248687744, -4.981856822967529, 1432656255
-1.9525433778762817, -7.652246475219727, -4.876572608947754, 1432656255
-1.8424735069274902, -7.334001541137695, -4.668396949768066, 1432656255
-1.852044701576233, -7.8819580078125, -4.756931304931641, 1432656255
-1.7706886529922485, -7.444070816040039, -4.572684288024902, 1432656255
-1.6893328428268433, -6.829115867614746, -4.4243292808532715, 1432656255
-1.588834285736084, -8.164310455322266, -3.9361932277679443, 1432656255
-1.5984054803848267, -7.29810905456543, -2.0650060176849365, 1432656255
-0.9523434042930603, -4.9363932609558105, -2.0578274726867676, 1432656255
0.0526420958340168, -4.232903003692627, -1.184447169303894, 1432656255
-0.25363919138908386, -3.620340585708618, -2.1535403728485107, 1432656256
1.5840486288070679, -3.1800613403320312, -2.65842604637146, 1432656256
0.9427721500396729, -2.8139593601226807, -4.945964336395264, 1432656256
4.680361270904541, -3.376272678375244, -5.737988471984863, 1432656256
5.292923927307129, -4.431507587432861, -6.628118515014648, 1432656256
8.48016357421875, -4.036691665649414, -7.917850017547607, 1432656256
9.198010444641113, -4.390829563140869, -7.001399040222168, 1432656256
10.045069694519043, -3.7710886001586914, -7.032505512237549, 1432656256
9.80100154876709, -4.122833251953125, -5.505885124206543, 1432656256
10.52841854095459, -4.0319061279296875, -4.570291519165039, 1432656256
11.758330345153809, -3.7710886001586914, -4.386044025421143, 1432656256
11.978469848632812, -3.9768712520599365, -4.572684288024902, 1432656256
11.404192924499512, -3.6394832134246826, -3.799802303314209, 1432656256
10.920842170715332, -3.046063184738159, -3.194417953491211, 1432656256
9.394222259521484, -3.3643085956573486, -2.8043880462646484, 1432656256
8.839086532592773, -3.5222349166870117, -2.352144718170166, 1432656256
