EID,key,direction,time
0,t,0,1494000569151
1,t,1,1494000569200
2,t,0,1494000569295
3,t,1,1494000569368
4,BACKSPACE,0,1494000570586
5,BACKSPACE,1,1494000570643
6,h,0,1494000572121
7,h,1,1494000572165
8,i,0,1494000572363
9,i,1,1494000572443
10,s,0,1494000572635
11,s,1,1494000572733
12,SPACE,0,1494000572796
13,SPACE,1,1494000572880
14,i,0,1494000573531
15,i,1,1494000573613
16,s,0,1494000573796
17,s,1,1494000573877
18,SPACE,0,1494000573925
19,SPACE,1,1494000574016
20,a,0,1494000574085
21,a,1,1494000574166
22,SPACE,0,1494000574198
23,SPACE,1,1494000574263
24,t,0,1494000575134
25,t,1,1494000575182
26,e,0,1494000575287
27,e,1,1494000575351
28,s,0,1494000575447
29,s,1,1494000575544
30,t,0,1494000575608
31,t,1,1494000575681
32,SPACE,0,1494000576470
33,SPACE,1,1494000576544
34,t,0,1494000576727
35,t,1,1494000576840
36,o,0,1494000576952
37,o,1,1494000577017
38,SPACE,0,1494000577241
39,SPACE,1,1494000577316
40,s,0,1494000577797
41,s,1,1494000577902
42,e,0,1494000578046
43,e,1,1494000578103
44,e,0,1494000578191
45,e,1,1494000578255
46,SPACE,0,1494000578335
47,SPACE,1,1494000578419
48,i,0,1494000579229
49,i,1,1494000579309
50,f,0,1494000579397
51,f,1,1494000579485
52,SPACE,0,1494000579550
53,SPACE,1,1494000579631
54,t,0,1494000579694
55,t,1,1494000579759
56,h,0,1494000579831
57,h,1,1494000579895
58,d,0,1494000580001
59,d,1,1494000580088
60,SPACE,0,1494000580129
61,SPACE,1,1494000580207
62,w,0,1494000580458
63,w,1,1494000580579
64,BACKSPACE,0,1494000581126
65,BACKSPACE,1,1494000581191
66,BACKSPACE,0,1494000581287
67,BACKSPACE,1,1494000581344
68,BACKSPACE,0,1494000581432
69,BACKSPACE,1,1494000581480
70,e,0,1494000582055
71,e,1,1494000582144
72,SPACE,0,1494000582216
73,SPACE,1,1494000582292
74,w,0,1494000582369
75,w,1,1494000582509
76,o,0,1494000582796
77,o,1,1494000582925
78,r,0,1494000583021
79,r,1,1494000583111
80,d,0,1494000583206
81,d,1,1494000583303
82,s,0,1494000583383
83,s,1,1494000583496
84,SPACE,0,1494000583543
85,SPACE,1,1494000583659
86,t,0,1494000584355
87,t,1,1494000584428
88,h,0,1494000584476
89,h,1,1494000584573
90,s,0,1494000584677
91,s,1,1494000584806
92,t,0,1494000584846
93,t,1,1494000584912
94,SPACE,0,1494000585079
95,SPACE,1,1494000585179
96,BACKSPACE,0,1494000585875
97,BACKSPACE,1,1494000585924
98,BACKSPACE,0,1494000586004
99,BACKSPACE,1,1494000586053
100,BACKSPACE,0,1494000586158
101,BACKSPACE,1,1494000586205
102,a,0,1494000586882
103,a,1,1494000586955
104,t,0,1494000587060
105,t,1,1494000587108
106,SPACE,0,1494000587340
107,SPACE,1,1494000587433
108,i,0,1494000588185
109,i,1,1494000588234
110,SPACE,0,1494000588434
111,SPACE,1,1494000588486
112,t,0,1494000588611
113,t,1,1494000588693
114,y,0,1494000588869
115,y,1,1494000588950
116,p,0,1494000589102
117,p,1,1494000589150
118,e,0,1494000589334
119,e,1,1494000589431
120,SPACE,0,1494000589560
121,SPACE,1,1494000589642
122,a,0,1494000590803
123,a,1,1494000590924
124,r,0,1494000591012
125,r,1,1494000591068
126,e,0,1494000591212
127,e,1,1494000591286
128,SPACE,0,1494000591374
129,SPACE,1,1494000591448
130,u,0,1494000592067
131,u,1,1494000592116
132,n,0,1494000592243
133,n,1,1494000592316
134,i,0,1494000592492
135,i,1,1494000592542
136,q,0,1494000592880
137,q,1,1494000592994
138,u,0,1494000593032
139,u,1,1494000593103
140,e,0,1494000593337
141,e,1,1494000593411
142,SPACE,0,1494000593877
143,SPACE,1,1494000593944
144,t,0,1494000594489
145,t,1,1494000594594
146,o,0,1494000594666
147,o,1,1494000594731
148,SPACE,0,1494000594987
149,SPACE,1,1494000595070
150,m,0,1494000595293
151,m,1,1494000595357
152,e,0,1494000595486
153,e,1,1494000595583
154,.,0,1494000596418
155,.,1,1494000596477
156,SPACE,0,1494000597083
157,SPACE,1,1494000597149
158,t,0,1494000597746
159,t,1,1494000597835
160,h,0,1494000597867
161,h,1,1494000597932
162,e,0,1494000598068
163,e,1,1494000598165
164,r,0,1494000598261
165,r,1,1494000598326
166,e,0,1494000598390
167,e,1,1494000598511
168,SPACE,0,1494000598566
169,SPACE,1,1494000598772
170,a,0,1494000599266
171,a,1,1494000599403
172,r,0,1494000599580
173,r,1,1494000599645
174,e,0,1494000599733
175,e,1,1494000599822
176,SPACE,0,1494000599927
177,SPACE,1,1494000600003
178,t,0,1494000600111
179,t,1,1494000600184
180,e,0,1494000600433
181,e,1,1494000600522
182,o,0,1494000600746
183,o,1,1494000600819
184,.,0,1494000601971
185,.,1,1494000602049
186,.,0,1494000602114
187,.,1,1494000602197
188,w,0,1494000602396
189,w,1,1494000602520
