EID,key,direction,time
0,t,0,1492600432554
1,t,1,1492600432907
2,h,0,1492600432907
3,h,1,1492600433015
4,i,0,1492600433015
5,i,1,1492600433017
6,s,0,1492600433146
7,s,1,1492600433219
8,SPACE,0,1492600433323
9,SPACE,1,1492600433373
10,i,0,1492600434023
11,i,1,1492600434149
12,s,0,1492600434287
13,s,1,1492600434368
14,SPACE,0,1492600434490
15,SPACE,1,1492600434538
16,a,0,1492600434696
17,a,1,1492600434761
18,SPACE,0,1492600434896
19,SPACE,1,1492600434970
20,t,0,1492600435283
21,t,1,1492600435363
22,e,0,1492600435434
23,e,1,1492600435515
24,s,0,1492600435651
25,s,1,1492600435747
26,t,0,1492600435786
27,t,1,1492600435843
28,SPACE,0,1492600436620
29,SPACE,1,1492600436678
30,t,0,1492600436892
31,t,1,1492600436988
32,o,0,1492600437115
33,o,1,1492600437180
34,SPACE,0,1492600437404
35,SPACE,1,1492600437445
36,s,0,1492600437572
37,s,1,1492600437645
38,e,0,1492600437789
39,e,1,1492600437877
40,e,0,1492600437989
41,e,1,1492600438062
42,SPACE,0,1492600438415
43,SPACE,1,1492600438464
44,i,0,1492600440207
45,i,1,1492600440255
46,f,0,1492600440399
47,f,1,1492600440472
48,SPACE,0,1492600440615
49,SPACE,1,1492600440689
50,t,0,1492600440736
51,t,1,1492600440833
52,h,0,1492600440944
53,h,1,1492600440993
54,e,0,1492600441224
55,e,1,1492600441282
56,SPACE,0,1492600441409
57,SPACE,1,1492600441468
58,w,0,1492600442038
59,w,1,1492600442096
60,o,0,1492600442247
61,o,1,1492600442320
62,r,0,1492600442455
63,r,1,1492600442545
64,d,0,1492600442688
65,d,1,1492600442785
66,s,0,1492600442928
67,s,1,1492600443001
68,SPACE,0,1492600443442
69,SPACE,1,1492600443509
70,t,0,1492600443612
71,t,1,1492600443699
72,h,0,1492600443794
73,h,1,1492600443883
74,a,0,1492600444027
75,a,1,1492600444115
76,t,0,1492600444140
77,t,1,1492600444204
78,SPACE,0,1492600444685
79,SPACE,1,1492600444753
80,i,0,1492600445031
81,i,1,1492600445072
82,SPACE,0,1492600445263
83,SPACE,1,1492600445322
84,t,0,1492600445416
85,t,1,1492600445504
86,y,0,1492600445656
87,y,1,1492600445713
88,p,0,1492600446042
89,p,1,1492600446098
90,e,0,1492600446234
91,e,1,1492600446307
92,SPACE,0,1492600446475
93,SPACE,1,1492600446540
94,a,0,1492600447158
95,a,1,1492600447254
96,r,0,1492600447286
97,r,1,1492600447367
98,e,0,1492600447486
99,e,1,1492600447550
100,SPACE,0,1492600448282
101,SPACE,1,1492600448333
102,u,0,1492600448668
103,u,1,1492600448734
104,n,0,1492600449014
105,n,1,1492600449071
106,i,0,1492600449222
107,i,1,1492600449287
108,q,0,1492600449648
109,q,1,1492600449722
110,u,0,1492600449865
111,u,1,1492600449922
112,e,0,1492600450096
113,e,1,1492600450178
114,SPACE,0,1492600450570
115,SPACE,1,1492600450638
116,t,0,1492600450916
117,t,1,1492600450997
118,o,0,1492600451124
119,o,1,1492600451181
120,SPACE,0,1492600451381
121,SPACE,1,1492600451432
122,m,0,1492600451590
123,m,1,1492600451646
124,e,0,1492600451766
125,e,1,1492600451846
126,.,0,1492600453142
127,.,1,1492600453202
128,SPACE,0,1492600453941
129,SPACE,1,1492600454030
130,t,0,1492600454101
131,t,1,1492600454182
132,h,0,1492600454245
133,h,1,1492600454326
134,e,0,1492600454462
135,e,1,1492600454551
136,r,0,1492600454671
137,r,1,1492600454751
138,e,0,1492600454854
139,e,1,1492600454967
140,SPACE,0,1492600455142
141,SPACE,1,1492600455226
142,a,0,1492600455977
143,a,1,1492600456073
144,r,0,1492600456122
145,r,1,1492600456194
146,e,0,1492600456250
147,e,1,1492600456338
148,SPACE,0,1492600456490
149,SPACE,1,1492600456565
150,t,0,1492600456634
151,t,1,1492600456691
152,w,0,1492600457044
153,w,1,1492600457125
154,o,0,1492600457212
155,o,1,1492600457277
156,SPACE,0,1492600457873
157,SPACE,1,1492600457933
158,s,0,1492600458113
159,s,1,1492600458211
160,e,0,1492600458338
161,e,1,1492600458411
162,n,0,1492600458522
163,n,1,1492600458596
164,t,0,1492600458859
165,t,1,1492600458932
166,e,0,1492600459052
167,e,1,1492600459140
168,n,0,1492600459477
169,n,1,1492600459551
170,c,0,1492600460123
171,c,1,1492600460187
172,e,0,1492600460347
173,e,1,1492600460436
174,s,0,1492600460596
175,s,1,1492600460676
176,SPACE,0,1492600460772
177,SPACE,1,1492600460847
178,i,0,1492600461351
179,i,1,1492600461415
180,n,0,1492600461567
181,n,1,1492600461623
182,SPACE,0,1492600461751
183,SPACE,1,1492600461817
184,t,0,1492600461951
185,t,1,1492600462032
186,h,0,1492600462112
187,h,1,1492600462184
188,i,0,1492600463149
189,i,1,1492600463190
190,s,0,1492600463317
191,s,1,1492600463406
192,SPACE,0,1492600463486
193,SPACE,1,1492600463543
194,d,0,1492600463590
195,d,1,1492600463672
196,a,0,1492600463918
197,a,1,1492600463992
198,t,0,1492600464031
199,t,1,1492600464104
200,a,0,1492600464247
201,a,1,1492600464336
202,SPACE,0,1492600464802
203,SPACE,1,1492600464885
204,s,0,1492600465827
205,s,1,1492600465918
206,a,0,1492600466044
207,a,1,1492600466157
208,m,0,1492600466188
209,m,1,1492600466270
210,p,0,1492600466574
211,p,1,1492600466639
212,l,0,1492600466782
213,l,1,1492600466832
214,e,0,1492600466927
215,e,1,1492600467001
216,.,0,1492600468430
217,.,1,1492600468497
218,t,0,1492600499254
219,t,1,1492600499318
220,h,0,1492600499398
221,h,1,1492600499455
222,i,0,1492600499606
223,i,1,1492600499664
224,s,0,1492600499798
225,s,1,1492600499879
226,SPACE,0,1492600499983
227,SPACE,1,1492600500033
228,i,0,1492600500773
229,i,1,1492600500838
230,s,0,1492600500973
231,s,1,1492600501053
232,SPACE,0,1492600501133
233,SPACE,1,1492600501215
234,a,0,1492600501398
235,a,1,1492600501486
236,SPACE,0,1492600501574
237,SPACE,1,1492600501648
238,t,0,1492600502056
239,t,1,1492600502136
240,e,0,1492600502192
241,e,1,1492600502273
242,s,0,1492600502417
243,s,1,1492600502489
244,t,0,1492600502545
245,t,1,1492600502625
246,SPACE,0,1492600502971
247,SPACE,1,1492600503029
248,t,0,1492600503348
249,t,1,1492600503429
250,o,0,1492600503525
251,o,1,1492600503582
252,SPACE,0,1492600503781
253,SPACE,1,1492600503823
254,s,0,1492600503974
255,s,1,1492600504046
256,e,0,1492600504206
257,e,1,1492600504278
258,e,0,1492600504415
259,e,1,1492600504487
260,SPACE,0,1492600504606
261,SPACE,1,1492600504665
262,i,0,1492600505632
263,i,1,1492600505688
264,f,0,1492600505880
265,f,1,1492600505969
266,SPACE,0,1492600506048
267,SPACE,1,1492600506125
268,t,0,1492600506185
269,t,1,1492600506281
270,h,0,1492600506385
271,h,1,1492600506441
272,e,0,1492600506633
273,e,1,1492600506697
274,SPACE,0,1492600506777
275,SPACE,1,1492600506859
276,w,0,1492600507058
277,w,1,1492600507147
278,o,0,1492600507266
279,o,1,1492600507331
280,r,0,1492600507482
281,r,1,1492600507571
282,d,0,1492600507747
283,d,1,1492600507828
284,s,0,1492600507972
285,s,1,1492600508069
286,SPACE,0,1492600508172
287,SPACE,1,1492600508230
288,t,0,1492600508711
289,t,1,1492600508791
290,h,0,1492600508894
