EID,key,direction,time
0,e,0,1495541087376
1,e,1,1495541087400
2,BACKSPACE,0,1495541090926
3,BACKSPACE,1,1495541090974
4,BACKSPACE,0,1495541091117
5,BACKSPACE,1,1495541091157
6,t,0,1495541096324
7,h,0,1495541096398
8,t,1,1495541096418
9,h,1,1495541096470
10,i,0,1495541096612
11,i,1,1495541096662
12,s,0,1495541096853
13,s,1,1495541096878
14,SPACE,0,1495541097167
15,SPACE,1,1495541097234
16,i,0,1495541098379
17,i,1,1495541098420
18,s,0,1495541098523
19,s,1,1495541098604
20,SPACE,0,1495541098747
21,SPACE,1,1495541098822
22,a,0,1495541099664
23,a,1,1495541099736
24,SPACE,0,1495541099784
25,SPACE,1,1495541099857
26,t,0,1495541100925
27,t,1,1495541100999
28,e,0,1495541101221
29,e,1,1495541101302
30,s,0,1495541101470
31,s,1,1495541101534
32,t,0,1495541101726
33,t,1,1495541101807
34,SPACE,0,1495541101966
35,SPACE,1,1495541102050
36,t,0,1495541103096
37,t,1,1495541103191
38,o,0,1495541103287
39,o,1,1495541103344
40,SPACE,0,1495541103568
41,SPACE,1,1495541103642
42,s,0,1495541103799
43,s,1,1495541103874
44,e,0,1495541104040
45,e,1,1495541104113
46,e,0,1495541104224
47,e,1,1495541104298
48,SPACE,0,1495541104489
49,SPACE,1,1495541104565
50,i,0,1495541106806
51,i,1,1495541106936
52,i,0,1495541108593
53,i,1,1495541108665
54,f,0,1495541108817
55,f,1,1495541108906
56,SPACE,0,1495541109098
57,SPACE,1,1495541109183
58,t,0,1495541110712
59,t,1,1495541110776
60,h,0,1495541110840
61,h,1,1495541110921
62,e,0,1495541111056
63,e,1,1495541111121
64,SPACE,0,1495541111305
65,SPACE,1,1495541111395
66,w,0,1495541112677
67,w,1,1495541112727
68,o,0,1495541112934
69,o,1,1495541113007
70,r,0,1495541113297
71,r,1,1495541113346
72,d,0,1495541113665
73,d,1,1495541113755
74,s,0,1495541113914
75,s,1,1495541113995
76,SPACE,0,1495541114234
77,SPACE,1,1495541114325
78,t,0,1495541115415
79,t,1,1495541115479
80,h,0,1495541115591
81,h,1,1495541115672
82,a,0,1495541115791
83,a,1,1495541115876
84,a,1,1495541115879
85,s,0,1495541115879
86,s,1,1495541115889
87,t,0,1495541116104
88,t,1,1495541116185
89,OTHER,0,1495541117133
90,OTHER,1,1495541117182
91,OTHER,0,1495541117325
92,OTHER,1,1495541117359
93,OTHER,0,1495541118691
94,OTHER,1,1495541118734
95,BACKSPACE,0,1495541119264
96,BACKSPACE,1,1495541119305
97,BACKSPACE,0,1495541119851
98,BACKSPACE,1,1495541119899
99,t,0,1495541121251
100,t,1,1495541121308
101,SPACE,0,1495541122242
102,SPACE,1,1495541122303
103,i,0,1495541122644
104,i,1,1495541122725
105,SPACE,0,1495541122965
106,SPACE,1,1495541123025
107,t,0,1495541123719
108,t,1,1495541123784
109,y,0,1495541123895
110,y,1,1495541123968
111,p,0,1495541124231
112,p,1,1495541124330
113,e,0,1495541124400
114,e,1,1495541124473
115,SPACE,0,1495541125010
116,SPACE,1,1495541125102
117,a,0,1495541125695
118,a,1,1495541125784
119,r,0,1495541126000
120,r,1,1495541126064
121,e,0,1495541126217
122,e,1,1495541126299
123,SPACE,0,1495541126418
124,SPACE,1,1495541126508
125,u,0,1495541127530
126,u,1,1495541127580
127,n,0,1495541128028
128,n,1,1495541128085
129,i,0,1495541128260
130,i,1,1495541128301
131,q,0,1495541128775
132,q,1,1495541128856
133,u,0,1495541129177
134,u,1,1495541129258
135,e,0,1495541129401
136,e,1,1495541129482
137,SPACE,0,1495541130597
138,SPACE,1,1495541130686
139,t,0,1495541131641
140,t,1,1495541131722
141,o,0,1495541131778
142,o,1,1495541131867
143,SPACE,0,1495541132107
144,SPACE,1,1495541132173
145,l,0,1495541132477
146,l,1,1495541132517
147,e,0,1495541132765
148,e,1,1495541132838
149,OTHER,0,1495541134074
150,OTHER,1,1495541134104
151,OTHER,0,1495541134814
152,OTHER,1,1495541134855
153,BACKSPACE,0,1495541135184
154,BACKSPACE,1,1495541135258
155,BACKSPACE,0,1495541135376
156,BACKSPACE,1,1495541135418
157,m,0,1495541136408
158,m,1,1495541136464
159,e,0,1495541136632
160,e,1,1495541136722
161,.,0,1495541138500
162,.,1,1495541138553
163,SPACE,0,1495541138805
164,SPACE,1,1495541138880
165,t,0,1495541139971
166,t,1,1495541140052
167,h,0,1495541140116
168,h,1,1495541140197
169,e,0,1495541140606
170,e,1,1495541140703
171,r,0,1495541140846
172,r,1,1495541140903
173,r,0,1495541141023
174,r,1,1495541141112
175,BACKSPACE,0,1495541142653
176,BACKSPACE,1,1495541142710
177,e,0,1495541143464
178,e,1,1495541143512
179,SPACE,0,1495541144312
180,SPACE,1,1495541144393
181,a,0,1495541144673
182,a,1,1495541144761
183,r,0,1495541144978
184,r,1,1495541145050
185,e,0,1495541145186
186,e,1,1495541145267
187,SPACE,0,1495541145378
188,SPACE,1,1495541145436
189,t,0,1495541146651
190,t,1,1495541146731
191,w,0,1495541147125
192,w,1,1495541147230
193,o,0,1495541147318
194,o,1,1495541147400
195,SPACE,0,1495541148253
196,SPACE,1,1495541148345
197,s,0,1495541148607
198,s,1,1495541148680
199,e,0,1495541148855
200,e,1,1495541148936
201,m,0,1495541149040
202,m,1,1495541149097
203,t,0,1495541149320
204,t,1,1495541149392
205,e,0,1495541149674
206,e,1,1495541149748
207,n,0,1495541150229
208,n,1,1495541150254
209,c,0,1495541150695
210,c,1,1495541150759
211,e,0,1495541150927
212,e,1,1495541151009
213,s,0,1495541151159
214,s,1,1495541151241
215,BACKSPACE,0,1495541154020
216,BACKSPACE,1,1495541154069
217,BACKSPACE,0,1495541154350
218,BACKSPACE,1,1495541154399
219,BACKSPACE,0,1495541154479
220,BACKSPACE,1,1495541154559
221,BACKSPACE,0,1495541154639
222,BACKSPACE,1,1495541154703
223,BACKSPACE,0,1495541154791
224,BACKSPACE,1,1495541154855
225,BACKSPACE,0,1495541154943
226,BACKSPACE,1,1495541155016
227,BACKSPACE,0,1495541155240
228,BACKSPACE,1,1495541155304
229,n,0,1495541156126
230,n,1,1495541156199
231,t,0,1495541156840
232,t,1,1495541156920
233,e,0,1495541157160
234,e,1,1495541157218
235,n,0,1495541163673
236,n,1,1495541163729
237,c,0,1495541164122
238,c,1,1495541164203
239,e,0,1495541164403
240,e,1,1495541164492
241,s,0,1495541164644
242,s,1,1495541164762
243,SPACE,0,1495541165294
244,SPACE,1,1495541165380
245,i,0,1495541166502
246,i,1,1495541166566
247,n,0,1495541166765
248,n,1,1495541166822
249,SPACE,0,1495541168218
250,SPACE,1,1495541168276
251,t,0,1495541169862
252,t,1,1495541169942
253,h,0,1495541170134
254,h,1,1495541170191
255,i,0,1495541170327
256,i,1,1495541170415
257,s,0,1495541170591
258,s,1,1495541170696
259,SPACE,0,1495541171105
260,SPACE,1,1495541171191
261,d,0,1495541171952
262,d,1,1495541172033
263,a,0,1495541172216
264,a,1,1495541172337
265,t,0,1495541172489
266,t,1,1495541172594
267,a,0,1495541172673
268,a,1,1495541172762
269,SPACE,0,1495541173425
270,SPACE,1,1495541173478
271,s,0,1495541173940
272,s,1,1495541174037
273,a,0,1495541174180
274,a,1,1495541174285
275,m,0,1495541174437
276,m,1,1495541174494
277,p,0,1495541174710
278,p,1,1495541174759
279,l,0,1495541174894
280,l,1,1495541174968
281,e,0,1495541175175
282,e,1,1495541175256
283,.,0,1495541176947
284,.,1,1495541176997
285,t,0,1495541187282
286,t,1,1495541187387
287,h,0,1495541187499
288,h,1,1495541187571
289,i,0,1495541187715
290,i,1,1495541187771
291,s,0,1495541187947
292,s,1,1495541188036
293,SPACE,0,1495541188903
294,SPACE,1,1495541188969
295,i,0,1495541189564
296,i,1,1495541189636
297,s,0,1495541189740
298,s,1,1495541189821
299,SPACE,0,1495541189957
300,SPACE,1,1495541190024
301,a,0,1495541190141
302,a,1,1495541190255
303,SPACE,0,1495541190285
304,SPACE,1,1495541190369
305,t,0,1495541190940
306,t,1,1495541191029
307,e,0,1495541191213
308,e,1,1495541191269
309,x,0,1495541191559
310,x,1,1495541191615
311,BACKSPACE,0,1495541192369
312,BACKSPACE,1,1495541192457
313,s,0,1495541192610
314,s,1,1495541192713
315,t,0,1495541192995
316,t,1,1495541193084
317,SPACE,0,1495541193389
318,SPACE,1,1495541193455
319,t,0,1495541194400
320,t,1,1495541194481
321,o,0,1495541194609
322,o,1,1495541194681
323,SPACE,0,1495541194929
324,SPACE,1,1495541195003
325,s,0,1495541195122
326,s,1,1495541195202
327,e,0,1495541195378
328,e,1,1495541195451
329,e,0,1495541195579
330,e,1,1495541195635
331,SPACE,0,1495541195812
332,SPACE,1,1495541195886
333,i,0,1495541197034
334,i,1,1495541197106
335,f,0,1495541197460
336,f,1,1495541197524
337,SPACE,0,1495541197612
338,SPACE,1,1495541197662
339,t,0,1495541197942
340,t,1,1495541198022
341,h,0,1495541198086
342,h,1,1495541198167
343,e,0,1495541198311
344,e,1,1495541198416
345,SPACE,0,1495541198551
