EID,key,direction,time
0,t,0,1493650646327
1,t,1,1493650646411
2,h,0,1493650646729
3,h,1,1493650646801
4,i,0,1493650647114
5,i,1,1493650647171
6,s,0,1493650647556
7,s,1,1493650647622
8,SPACE,0,1493650648962
9,SPACE,1,1493650649019
10,i,0,1493650649499
11,i,1,1493650649564
12,s,0,1493650649917
13,s,1,1493650649982
14,SPACE,0,1493650650335
15,SPACE,1,1493650650417
16,a,0,1493650651283
17,a,1,1493650651348
18,SPACE,0,1493650651685
19,SPACE,1,1493650651776
20,t,0,1493650652063
21,t,1,1493650652152
22,e,0,1493650652407
23,e,1,1493650652489
24,s,0,1493650652624
25,s,1,1493650652689
26,t,0,1493650652929
27,t,1,1493650653001
28,SPACE,0,1493650653316
29,SPACE,1,1493650653405
30,t,0,1493650653643
31,t,1,1493650653740
32,o,0,1493650653964
33,o,1,1493650654053
34,SPACE,0,1493650654300
35,SPACE,1,1493650654390
36,s,0,1493650654678
37,s,1,1493650654774
38,e,0,1493650654958
39,e,1,1493650655039
40,e,0,1493650655175
41,e,1,1493650655240
42,SPACE,0,1493650656207
43,SPACE,1,1493650656289
44,i,0,1493650656963
45,i,1,1493650657020
46,f,0,1493650657365
47,f,1,1493650657431
48,SPACE,0,1493650658012
49,SPACE,1,1493650658094
50,t,0,1493650659004
51,t,1,1493650659061
52,h,0,1493650659324
53,h,1,1493650659396
54,e,0,1493650659678
55,e,1,1493650659742
56,SPACE,0,1493650660258
57,SPACE,1,1493650660338
58,w,0,1493650660723
59,w,1,1493650660787
60,o,0,1493650661228
61,o,1,1493650661319
62,r,0,1493650661599
63,r,1,1493650661655
64,d,0,1493650661807
65,d,1,1493650661888
66,s,0,1493650662039
67,s,1,1493650662104
68,SPACE,0,1493650662514
69,SPACE,1,1493650662597
70,t,0,1493650662980
71,t,1,1493650663077
72,h,0,1493650663277
73,h,1,1493650663374
74,a,0,1493650663711
75,a,1,1493650663808
76,t,0,1493650664137
77,t,1,1493650664217
78,SPACE,0,1493650667105
79,SPACE,1,1493650667173
80,i,0,1493650669564
81,i,1,1493650669635
82,SPACE,0,1493650669916
83,SPACE,1,1493650669982
84,t,0,1493650670270
85,t,1,1493650670358
86,y,0,1493650670503
87,y,1,1493650670590
88,BACKSPACE,0,1493650670928
89,BACKSPACE,1,1493650670994
90,y,0,1493650673476
91,y,1,1493650673541
92,p,0,1493650673926
93,p,1,1493650674007
94,e,0,1493650674504
95,e,1,1493650674576
96,SPACE,0,1493650675229
97,SPACE,1,1493650675304
98,a,0,1493650676008
99,a,1,1493650676096
100,r,0,1493650676313
101,r,1,1493650676408
102,e,0,1493650676544
103,e,1,1493650676625
104,SPACE,0,1493650676970
105,SPACE,1,1493650677046
106,u,0,1493650677674
107,u,1,1493650677754
108,n,0,1493650678220
109,n,1,1493650678316
110,i,0,1493650678476
111,i,1,1493650678557
112,q,0,1493650678918
113,q,1,1493650678999
114,u,0,1493650679618
115,u,1,1493650679674
116,e,0,1493650679891
117,e,1,1493650679947
118,SPACE,0,1493650680228
119,SPACE,1,1493650680311
120,t,0,1493650680638
121,t,1,1493650680712
122,o,0,1493650680992
123,o,1,1493650681065
124,SPACE,0,1493650681411
125,SPACE,1,1493650681479
126,m,0,1493650682014
127,m,1,1493650682094
128,e,0,1493650682375
129,e,1,1493650682425
130,.,0,1493650683438
131,.,1,1493650683523
132,SPACE,0,1493650684925
133,SPACE,1,1493650684997
134,t,0,1493650685343
135,t,1,1493650685424
136,h,0,1493650685551
137,h,1,1493650685641
138,e,0,1493650685873
139,e,1,1493650685961
140,r,0,1493650686057
141,r,1,1493650686145
142,e,0,1493650686241
143,e,1,1493650686306
144,SPACE,0,1493650686635
145,SPACE,1,1493650686709
146,a,0,1493650687293
147,a,1,1493650687365
148,r,0,1493650687549
149,r,1,1493650687646
150,e,0,1493650687902
151,e,1,1493650687952
152,SPACE,0,1493650688328
153,SPACE,1,1493650688388
154,t,0,1493650688683
155,t,1,1493650688755
156,w,0,1493650688955
157,w,1,1493650689019
158,o,0,1493650689414
159,o,1,1493650689486
160,SPACE,0,1493650689718
161,SPACE,1,1493650689799
162,s,0,1493650690080
163,s,1,1493650690153
164,e,0,1493650690280
165,e,1,1493650690361
166,n,0,1493650690723
167,n,1,1493650690811
168,t,0,1493650691003
169,t,1,1493650691084
170,e,0,1493650691228
171,e,1,1493650691300
172,n,0,1493650691987
173,n,1,1493650692060
174,c,0,1493650692276
175,c,1,1493650692365
176,e,0,1493650692508
177,e,1,1493650692597
178,s,0,1493650692725
179,s,1,1493650692790
180,SPACE,0,1493650693758
181,SPACE,1,1493650693858
182,i,0,1493650694542
183,i,1,1493650694614
184,n,0,1493650694758
185,n,1,1493650694854
186,SPACE,0,1493650694983
187,SPACE,1,1493650695081
188,t,0,1493650695664
189,t,1,1493650695761
190,h,0,1493650695881
191,h,1,1493650695969
192,i,0,1493650696162
193,i,1,1493650696235
194,s,0,1493650696524
195,s,1,1493650696596
196,SPACE,0,1493650696910
197,SPACE,1,1493650696992
198,d,0,1493650697767
199,d,1,1493650697832
200,a,0,1493650697976
201,a,1,1493650698048
202,t,0,1493650698281
203,t,1,1493650698354
204,a,0,1493650698545
205,a,1,1493650698617
206,SPACE,0,1493650698899
207,SPACE,1,1493650698956
208,s,0,1493650699179
209,s,1,1493650699244
210,a,0,1493650699380
211,a,1,1493650699445
212,m,0,1493650699854
213,m,1,1493650699943
214,p,0,1493650700240
215,p,1,1493650700337
216,l,0,1493650700442
217,l,1,1493650700529
218,e,0,1493650700811
219,e,1,1493650700876
220,.,0,1493650702194
221,.,1,1493650702277
222,t,0,1493650704893
223,t,1,1493650704974
224,h,0,1493650705230
225,h,1,1493650705327
226,i,0,1493650705486
227,i,1,1493650705567
228,s,0,1493650705800
229,s,1,1493650705865
230,SPACE,0,1493650706064
231,SPACE,1,1493650706147
232,i,0,1493650706353
233,i,1,1493650706443
234,s,0,1493650706673
235,s,1,1493650706755
236,SPACE,0,1493650706914
237,SPACE,1,1493650707014
238,a,0,1493650707195
239,a,1,1493650707291
240,SPACE,0,1493650707499
241,SPACE,1,1493650707599
242,t,0,1493650708463
243,t,1,1493650708552
244,e,0,1493650708704
245,e,1,1493650708784
246,s,0,1493650708889
247,s,1,1493650708985
248,t,0,1493650709113
249,t,1,1493650709217
250,SPACE,0,1493650709361
251,SPACE,1,1493650709478
252,t,0,1493650709634
253,t,1,1493650709724
254,o,0,1493650709986
255,o,1,1493650710067
256,SPACE,0,1493650710267
257,SPACE,1,1493650710351
258,s,0,1493650710548
259,s,1,1493650710653
260,e,0,1493650710765
261,e,1,1493650710870
262,e,0,1493650710957
263,e,1,1493650711030
264,SPACE,0,1493650711424
265,SPACE,1,1493650711499
266,t,0,1493650712724
267,t,1,1493650712805
268,BACKSPACE,0,1493650714677
269,BACKSPACE,1,1493650714717
270,i,0,1493650715404
271,i,1,1493650715461
272,f,0,1493650715806
273,f,1,1493650715879
274,SPACE,0,1493650716030
275,SPACE,1,1493650716120
276,t,0,1493650716433
277,t,1,1493650716530
278,h,0,1493650716729
279,h,1,1493650716803
280,e,0,1493650717376
281,e,1,1493650717449
282,SPACE,0,1493650717786
283,SPACE,1,1493650717853
284,w,0,1493650718396
285,w,1,1493650718477
286,o,0,1493650718895
287,o,1,1493650718992
288,r,0,1493650719248
289,r,1,1493650719320
290,d,0,1493650719433
291,d,1,1493650719529
292,s,0,1493650719641
293,s,1,1493650719721
