EID,key,direction,time
0,t,0,1495715306581
1,t,1,1495715306675
2,h,0,1495715306707
3,h,1,1495715306771
4,i,0,1495715306914
5,i,1,1495715306995
6,s,0,1495715308042
7,s,1,1495715308139
8,SPACE,0,1495715308154
9,SPACE,1,1495715308230
10,i,0,1495715309048
11,i,1,1495715309103
12,s,0,1495715309216
13,s,1,1495715309313
14,SPACE,0,1495715309391
15,SPACE,1,1495715309475
16,a,0,1495715309568
17,a,1,1495715309673
18,SPACE,0,1495715309873
19,SPACE,1,1495715309946
20,t,0,1495715310834
21,t,1,1495715310906
22,e,0,1495715311074
23,e,1,1495715311155
24,t,0,1495715311728
25,t,1,1495715311793
26,s,0,1495715311856
27,s,1,1495715311945
28,SPACE,0,1495715312226
29,SPACE,1,1495715312295
30,BACKSPACE,0,1495715314125
31,BACKSPACE,1,1495715314184
32,BACKSPACE,0,1495715314277
33,BACKSPACE,1,1495715314335
34,BACKSPACE,0,1495715315268
35,BACKSPACE,1,1495715315332
36,s,0,1495715315709
37,s,1,1495715315798
38,t,0,1495715316405
39,t,1,1495715316454
40,SPACE,0,1495715323026
41,SPACE,1,1495715323084
42,t,0,1495715324140
43,t,1,1495715324213
44,o,0,1495715324252
45,o,1,1495715324317
46,SPACE,0,1495715324517
47,SPACE,1,1495715324623
48,s,0,1495715324717
49,s,1,1495715324822
50,e,0,1495715324981
51,e,1,1495715325046
52,e,0,1495715325206
53,e,1,1495715325263
54,SPACE,0,1495715325454
55,SPACE,1,1495715325520
56,i,0,1495715326194
57,i,1,1495715326251
58,f,0,1495715326402
59,f,1,1495715326491
60,SPACE,0,1495715326586
61,SPACE,1,1495715326661
62,t,0,1495715327148
63,t,1,1495715327205
64,h,0,1495715327292
65,h,1,1495715327357
66,e,0,1495715327509
67,e,1,1495715327606
68,SPACE,0,1495715327693
69,SPACE,1,1495715327758
70,w,0,1495715328295
71,w,1,1495715328376
72,p,0,1495715328463
73,p,1,1495715328521
74,OTHER,0,1495715328983
75,OTHER,1,1495715329003
76,BACKSPACE,0,1495715330004
77,BACKSPACE,1,1495715330061
78,OTHER,0,1495715332112
79,OTHER,1,1495715332113
80,OTHER,0,1495715333219
81,OTHER,1,1495715333304
82,o,0,1495715336373
83,o,1,1495715336413
84,r,0,1495715336645
85,r,1,1495715336711
86,d,0,1495715337430
87,d,1,1495715337478
88,s,0,1495715337614
89,s,1,1495715337695
90,SPACE,0,1495715337887
91,SPACE,1,1495715337961
92,t,0,1495715338858
93,t,1,1495715338942
94,h,0,1495715338971
95,h,1,1495715339052
96,a,0,1495715339187
97,a,1,1495715339292
98,t,0,1495715339581
99,t,1,1495715339662
100,i,0,1495715339813
101,i,1,1495715339854
102,OTHER,0,1495715340428
103,OTHER,1,1495715340467
104,OTHER,0,1495715341921
105,OTHER,1,1495715341962
106,BACKSPACE,0,1495715342347
107,BACKSPACE,1,1495715342421
108,SPACE,0,1495715342933
109,SPACE,1,1495715343017
110,i,0,1495715343644
111,i,1,1495715343692
112,SPACE,0,1495715343884
113,SPACE,1,1495715343958
114,t,0,1495715344125
115,t,1,1495715344205
116,y,0,1495715344486
117,y,1,1495715344583
118,p,0,1495715344703
119,p,1,1495715344768
120,e,0,1495715345097
121,e,1,1495715345178
122,SPACE,0,1495715345298
123,SPACE,1,1495715345372
124,a,0,1495715346462
125,a,1,1495715346503
126,r,0,1495715346841
127,r,1,1495715346897
128,e,0,1495715347016
129,e,1,1495715347122
130,SPACE,0,1495715347192
131,SPACE,1,1495715347237
132,u,0,1495715347691
133,u,1,1495715347751
134,m,0,1495715348045
135,m,1,1495715348102
136,i,0,1495715348255
137,i,1,1495715348318
138,q,0,1495715348655
139,q,1,1495715348744
140,u,0,1495715349317
141,u,1,1495715349390
142,e,0,1495715349477
143,e,1,1495715349543
144,BACKSPACE,0,1495715351097
145,BACKSPACE,1,1495715351145
146,BACKSPACE,0,1495715351250
147,BACKSPACE,1,1495715351338
148,BACKSPACE,0,1495715351401
149,BACKSPACE,1,1495715351507
150,BACKSPACE,0,1495715351578
151,BACKSPACE,1,1495715351691
152,BACKSPACE,0,1495715352068
153,BACKSPACE,1,1495715352149
154,n,0,1495715352993
155,n,1,1495715353058
156,i,0,1495715353265
157,i,1,1495715353331
158,q,0,1495715353915
159,q,1,1495715354020
160,u,0,1495715354067
161,u,1,1495715354140
162,e,0,1495715354363
163,e,1,1495715354444
164,SPACE,0,1495715355730
165,SPACE,1,1495715355789
166,t,0,1495715356146
167,t,1,1495715356220
168,o,0,1495715356323
169,o,1,1495715356387
170,SPACE,0,1495715356595
171,SPACE,1,1495715356688
172,m,0,1495715356876
173,m,1,1495715356941
174,e,0,1495715357061
175,e,1,1495715357134
176,.,0,1495715358033
177,.,1,1495715358102
178,SPACE,0,1495715359788
179,SPACE,1,1495715359870
180,t,0,1495715360076
181,t,1,1495715360172
182,h,0,1495715360268
183,h,1,1495715360342
184,e,0,1495715360469
185,e,1,1495715360550
186,r,0,1495715360750
187,r,1,1495715360824
188,e,0,1495715360998
189,e,1,1495715361079
190,SPACE,0,1495715361286
191,SPACE,1,1495715361369
192,a,0,1495715362099
193,a,1,1495715362180
194,r,0,1495715362492
195,r,1,1495715362557
196,e,0,1495715362685
197,e,1,1495715362774
198,SPACE,0,1495715362837
199,SPACE,1,1495715362922
200,t,0,1495715363571
201,t,1,1495715363611
202,w,0,1495715363866
203,w,1,1495715363941
204,p,0,1495715364067
205,p,1,1495715364116
206,BACKSPACE,0,1495715365005
207,BACKSPACE,1,1495715365078
208,o,0,1495715365495
209,o,1,1495715365552
210,SPACE,0,1495715365767
211,SPACE,1,1495715365825
212,s,0,1495715366533
213,s,1,1495715366613
214,e,0,1495715366709
215,e,1,1495715366798
216,n,0,1495715366949
217,n,1,1495715367031
218,t,0,1495715367230
219,t,1,1495715367303
220,e,0,1495715367502
221,e,1,1495715367599
222,n,0,1495715367881
223,n,1,1495715367938
224,c,0,1495715369596
225,c,1,1495715369675
226,e,0,1495715369906
227,e,1,1495715369995
228,s,0,1495715370154
229,s,1,1495715370252
230,SPACE,0,1495715370362
231,SPACE,1,1495715370461
232,i,0,1495715371450
233,i,1,1495715371523
234,m,0,1495715371770
235,m,1,1495715371820
236,BACKSPACE,0,1495715372708
237,BACKSPACE,1,1495715372789
238,n,0,1495715373222
239,n,1,1495715373311
240,SPACE,0,1495715373486
241,SPACE,1,1495715373569
242,t,0,1495715374423
243,t,1,1495715374487
244,h,0,1495715374535
245,h,1,1495715374615
246,i,0,1495715374952
247,i,1,1495715374977
248,s,0,1495715375113
249,s,1,1495715375185
250,SPACE,0,1495715375434
251,SPACE,1,1495715375501
252,d,0,1495715376466
253,d,1,1495715376524
254,a,0,1495715376763
255,a,1,1495715376904
256,t,0,1495715376925
257,t,1,1495715377004
258,a,0,1495715377067
259,a,1,1495715377165
260,SPACE,0,1495715377324
261,SPACE,1,1495715377409
262,s,0,1495715378443
263,s,1,1495715378505
264,a,0,1495715378641
265,a,1,1495715378746
266,m,0,1495715378766
267,m,1,1495715378827
268,p,0,1495715379057
269,p,1,1495715379132
270,l,0,1495715379314
271,l,1,1495715379355
272,e,0,1495715379451
273,e,1,1495715379540
274,.,0,1495715380947
275,.,1,1495715381006
276,t,0,1495715385140
277,t,1,1495715385205
278,h,0,1495715385260
279,h,1,1495715385342
280,i,0,1495715386061
281,i,1,1495715386117
282,s,0,1495715386196
283,s,1,1495715386302
284,n,0,1495715386413
285,n,1,1495715386487
286,BACKSPACE,0,1495715387736
287,BACKSPACE,1,1495715387808
288,SPACE,0,1495715388640
289,SPACE,1,1495715388722
290,i,0,1495715389034
291,i,1,1495715389091
292,s,0,1495715389194
293,s,1,1495715389267
294,SPACE,0,1495715389379
295,SPACE,1,1495715389471
296,a,0,1495715389571
297,a,1,1495715389692
298,SPACE,0,1495715390810
299,SPACE,1,1495715390883
300,t,0,1495715391566
301,t,1,1495715391654
302,e,0,1495715391702
303,e,1,1495715391734
304,s,0,1495715392127
305,s,1,1495715392201
306,t,0,1495715392336
307,t,1,1495715392425
308,SPACE,0,1495715392802
309,SPACE,1,1495715392869
310,t,0,1495715393666
311,t,1,1495715393731
312,o,0,1495715393811
313,o,1,1495715393859
314,n,0,1495715394067
315,n,1,1495715394124
316,s,0,1495715394235
317,s,1,1495715394348
318,e,0,1495715394459
319,e,1,1495715394548
320,e,0,1495715394652
321,e,1,1495715394741
322,SPACE,0,1495715394846
323,SPACE,1,1495715394919
324,BACKSPACE,0,1495715395648
325,BACKSPACE,1,1495715395728
326,BACKSPACE,0,1495715395824
327,BACKSPACE,1,1495715395896
328,BACKSPACE,0,1495715396016
329,BACKSPACE,1,1495715396081
330,BACKSPACE,0,1495715396176
331,BACKSPACE,1,1495715396274
332,BACKSPACE,0,1495715396345
333,BACKSPACE,1,1495715396458
334,SPACE,0,1495715396923
335,SPACE,1,1495715397005
336,s,0,1495715397905
337,s,1,1495715397986
338,e,0,1495715398137
339,e,1,1495715398218
340,e,0,1495715398305
341,e,1,1495715398411
342,SPACE,0,1495715398586
343,SPACE,1,1495715398676
344,i,0,1495715399809
345,i,1,1495715399867
346,f,0,1495715400033
347,f,1,1495715400122
348,SPACE,0,1495715400226
349,SPACE,1,1495715400308
350,t,0,1495715400369
351,t,1,1495715400450
352,h,0,1495715400562
353,h,1,1495715400618
354,e,0,1495715400706
355,e,1,1495715400787
356,SPACE,0,1495715400914
357,SPACE,1,1495715400998
358,w,0,1495715402087
359,w,1,1495715402168
360,o,0,1495715402247
361,o,1,1495715402313
362,r,0,1495715402496
363,r,1,1495715402577
364,d,0,1495715403058
365,d,1,1495715403179
366,s,0,1495715403274
367,s,1,1495715403437
368,SPACE,0,1495715403437
369,SPACE,1,1495715403513
370,t,0,1495715404216
371,t,1,1495715404274
372,h,0,1495715404353
373,h,1,1495715404425
374,a,0,1495715404561
375,a,1,1495715404658
376,t,0,1495715404955
377,t,1,1495715405027
378,SPACE,0,1495715405107
379,SPACE,1,1495715405188
380,i,0,1495715405637
381,i,1,1495715405702
382,SPACE,0,1495715405909
383,SPACE,1,1495715405970
384,t,0,1495715406054
385,t,1,1495715406135
386,y,0,1495715406287
387,y,1,1495715406392
388,p,0,1495715406543
389,p,1,1495715406607
390,e,0,1495715406855
391,e,1,1495715406936
392,n,0,1495715407097
393,n,1,1495715407137
394,BACKSPACE,0,1495715408274
395,BACKSPACE,1,1495715408339
396,SPACE,0,1495715408980
397,SPACE,1,1495715409015
398,a,0,1495715410187
399,a,1,1495715410273
400,r,0,1495715410503
401,r,1,1495715410584
402,e,0,1495715410713
403,e,1,1495715410802
404,SPACE,0,1495715410872
405,SPACE,1,1495715410971
406,u,0,1495715411813
407,u,1,1495715411862
408,n,0,1495715412053
409,n,1,1495715412118
410,i,0,1495715412285
411,i,1,1495715412343
412,q,0,1495715413682
413,q,1,1495715413787
414,u,0,1495715413851
415,u,1,1495715413924
416,e,0,1495715414091
417,e,1,1495715414141
418,SPACE,0,1495715415825
419,SPACE,1,1495715415883
420,t,0,1495715416074
421,t,1,1495715416163
422,o,0,1495715416291
423,o,1,1495715416346
424,SPACE,0,1495715416563
425,SPACE,1,1495715416629
426,m,0,1495715417392
427,m,1,1495715417425
428,e,0,1495715418359
429,e,1,1495715418384
430,.,0,1495715419149
431,.,1,1495715419218
432,SPACE,0,1495715419979
433,SPACE,1,1495715420046
434,t,0,1495715420307
435,t,1,1495715420381
436,h,0,1495715420532
437,h,1,1495715420597
438,e,0,1495715420676
439,e,1,1495715420765
440,r,0,1495715420892
441,r,1,1495715420950
442,e,0,1495715421197
443,e,1,1495715421278
444,SPACE,0,1495715421560
445,SPACE,1,1495715421609
446,a,0,1495715422248
447,a,1,1495715422337
448,r,0,1495715422602
449,r,1,1495715422673
450,e,0,1495715422793
451,e,1,1495715422882
452,SPACE,0,1495715422930
453,SPACE,1,1495715423020
454,t,0,1495715423194
455,t,1,1495715423251
456,w,0,1495715423483
457,w,1,1495715423573
458,o,0,1495715423684
459,o,1,1495715423749
460,SPACE,0,1495715424173
461,SPACE,1,1495715424219
462,s,0,1495715424768
463,s,1,1495715424817
464,e,0,1495715424985
465,e,1,1495715425082
466,n,0,1495715425249
467,n,1,1495715425331
468,t,0,1495715425562
469,t,1,1495715425643
470,e,0,1495715426329
471,e,1,1495715426394
472,n,0,1495715426545
473,n,1,1495715426611
474,c,0,1495715426858
475,c,1,1495715426947
476,e,0,1495715427114
477,e,1,1495715427212
478,s,0,1495715427338
479,s,1,1495715427445
480,SPACE,0,1495715427451
481,SPACE,1,1495715427537
482,i,0,1495715428286
483,i,1,1495715428319
484,n,0,1495715428510
485,n,1,1495715428551
486,SPACE,0,1495715428677
487,SPACE,1,1495715428755
488,t,0,1495715428767
489,t,1,1495715428855
490,h,0,1495715430926
491,h,1,1495715430983
492,i,0,1495715431175
493,i,1,1495715431232
494,s,0,1495715431336
495,s,1,1495715431441
496,SPACE,0,1495715431521
497,SPACE,1,1495715431621
498,d,0,1495715431713
499,d,1,1495715431825
500,a,0,1495715431985
501,a,1,1495715432106
502,t,0,1495715432225
503,t,1,1495715432300
504,a,0,1495715432386
505,a,1,1495715432499
506,SPACE,0,1495715432746
507,SPACE,1,1495715432822
508,s,0,1495715433686
509,s,1,1495715433743
510,a,0,1495715433886
511,a,1,1495715433999
512,m,0,1495715434063
513,m,1,1495715434119
514,p,0,1495715434319
515,p,1,1495715434385
516,l,0,1495715434543
517,l,1,1495715434592
518,e,0,1495715434712
519,e,1,1495715434801
520,.,0,1495715436569
521,.,1,1495715436637
522,t,0,1495715439184
523,t,1,1495715439263
524,h,0,1495715439294
525,h,1,1495715439366
526,i,0,1495715439535
527,i,1,1495715439599
528,s,0,1495715439720
529,s,1,1495715439815
530,SPACE,0,1495715439895
531,SPACE,1,1495715439977
532,i,0,1495715440353
533,i,1,1495715440418
534,s,0,1495715440473
535,s,1,1495715440571
536,SPACE,0,1495715440714
537,SPACE,1,1495715440805
538,a,0,1495715440915
539,a,1,1495715440995
540,SPACE,0,1495715441243
541,SPACE,1,1495715441326
542,t,0,1495715441932
543,t,1,1495715442013
544,e,0,1495715442033
545,e,1,1495715442109
546,s,0,1495715442260
547,s,1,1495715442365
548,t,0,1495715442453
549,t,1,1495715442518
550,SPACE,0,1495715442823
551,SPACE,1,1495715442897
552,t,0,1495715443570
553,t,1,1495715443659
554,o,0,1495715443746
555,o,1,1495715443819
556,n,0,1495715444003
557,n,1,1495715444076
558,s,0,1495715444195
559,s,1,1495715444301
560,e,0,1495715444407
561,e,1,1495715444509
562,e,0,1495715444572
563,e,1,1495715444685
564,BACKSPACE,0,1495715445504
565,BACKSPACE,1,1495715445577
566,BACKSPACE,0,1495715445687
567,BACKSPACE,1,1495715445769
568,BACKSPACE,0,1495715445864
569,BACKSPACE,1,1495715445962
570,BACKSPACE,0,1495715446041
571,BACKSPACE,1,1495715446146
572,SPACE,0,1495715446730
573,SPACE,1,1495715446806
574,s,0,1495715448109
575,s,1,1495715448174
576,e,0,1495715448317
577,e,1,1495715448374
578,e,0,1495715448461
579,e,1,1495715448543
580,SPACE,0,1495715448686
581,SPACE,1,1495715448753
582,i,0,1495715449627
583,i,1,1495715449676
584,f,0,1495715449892
585,f,1,1495715449973
586,SPACE,0,1495715450060
587,SPACE,1,1495715450142
588,t,0,1495715450850
589,t,1,1495715450907
