EID,key,direction,time
0,t,0,1494332670700
1,t,1,1494332670803
2,h,0,1494332671388
3,h,1,1494332671493
4,i,0,1494332671612
5,i,1,1494332671717
6,s,0,1494332672141
7,s,1,1494332672269
8,SPACE,0,1494332672670
9,SPACE,1,1494332672733
10,i,0,1494332673136
11,i,1,1494332673243
12,s,0,1494332673417
13,s,1,1494332673521
14,SPACE,0,1494332673930
15,SPACE,1,1494332674030
16,a,0,1494332674645
17,a,1,1494332674702
18,SPACE,0,1494332674725
19,SPACE,1,1494332674815
20,t,0,1494332675319
21,t,1,1494332675439
22,e,0,1494332675704
23,e,1,1494332675816
24,s,0,1494332675993
25,s,1,1494332676105
26,t,0,1494332676712
27,t,1,1494332676784
28,SPACE,0,1494332677194
29,SPACE,1,1494332677308
30,OTHER,0,1494332677758
31,OTHER,1,1494332677820
32,T,0,1494332680359
33,T,1,1494332680449
34,o,0,1494332680486
35,o,1,1494332680567
36,SPACE,0,1494332681016
37,SPACE,1,1494332681086
38,s,0,1494332684645
39,s,1,1494332684750
40,e,0,1494332684925
41,e,1,1494332685014
42,e,0,1494332685125
43,e,1,1494332685198
44,SPACE,0,1494332686098
45,SPACE,1,1494332686149
46,BACKSPACE,0,1494332687982
47,BACKSPACE,1,1494332688028
48,BACKSPACE,0,1494332688133
49,BACKSPACE,1,1494332688190
50,BACKSPACE,0,1494332688285
51,BACKSPACE,1,1494332688342
52,BACKSPACE,0,1494332688429
53,BACKSPACE,1,1494332688487
54,BACKSPACE,0,1494332688582
55,BACKSPACE,1,1494332688664
56,BACKSPACE,0,1494332688718
57,BACKSPACE,1,1494332688791
58,BACKSPACE,0,1494332689072
59,BACKSPACE,1,1494332689137
60,t,0,1494332689822
61,t,1,1494332689910
62,o,0,1494332689966
63,o,1,1494332690023
64,SPACE,0,1494332690360
65,SPACE,1,1494332690427
66,s,0,1494332691043
67,s,1,1494332691163
68,e,0,1494332691323
69,e,1,1494332691427
70,e,0,1494332691499
71,e,1,1494332691612
72,SPACE,0,1494332691780
73,SPACE,1,1494332691878
74,i,0,1494332692686
75,i,1,1494332692743
76,f,0,1494332692862
77,f,1,1494332692991
78,SPACE,0,1494332693025
79,SPACE,1,1494332693122
80,t,0,1494332693207
81,h,0,1494332693337
82,t,1,1494332693347
83,h,1,1494332693425
84,e,0,1494332693825
85,e,1,1494332693914
86,SPACE,0,1494332694042
87,SPACE,1,1494332694139
88,w,0,1494332694193
89,w,1,1494332694363
90,o,0,1494332694435
91,o,1,1494332694492
92,r,0,1494332695098
93,r,1,1494332695187
94,d,0,1494332695370
95,d,1,1494332695484
96,s,0,1494332695619
97,s,1,1494332695748
98,SPACE,0,1494332695924
99,SPACE,1,1494332696040
100,t,0,1494332696847
101,t,1,1494332696918
102,h,0,1494332697006
103,h,1,1494332697094
104,a,0,1494332697376
105,a,1,1494332697545
106,t,0,1494332697560
107,t,1,1494332697617
108,SPACE,0,1494332697833
109,SPACE,1,1494332697910
110,i,0,1494332698479
111,i,1,1494332698528
112,SPACE,0,1494332698695
113,SPACE,1,1494332698761
114,t,0,1494332698887
115,t,1,1494332698968
116,y,0,1494332699040
117,y,1,1494332699121
118,o,0,1494332699368
119,o,1,1494332699466
120,e,0,1494332699528
121,e,1,1494332699635
122,SPACE,0,1494332699721
123,SPACE,1,1494332699807
124,BACKSPACE,0,1494332701303
125,BACKSPACE,1,1494332701343
126,BACKSPACE,0,1494332701453
127,BACKSPACE,1,1494332701525
128,BACKSPACE,0,1494332701621
129,BACKSPACE,1,1494332701670
130,p,0,1494332702402
131,p,1,1494332702435
132,e,0,1494332702593
133,e,1,1494332702642
134,SPACE,0,1494332702794
135,SPACE,1,1494332702862
136,a,0,1494332703589
137,a,1,1494332703720
138,r,0,1494332703721
139,r,1,1494332703793
140,e,0,1494332703942
141,e,1,1494332703999
142,SPACE,0,1494332704455
143,SPACE,1,1494332704491
144,u,0,1494332704881
145,u,1,1494332704938
146,n,0,1494332705658
147,n,1,1494332705707
148,i,0,1494332705874
149,i,1,1494332705941
150,q,0,1494332706195
151,q,1,1494332706365
152,u,0,1494332706384
153,u,1,1494332706453
154,e,0,1494332706653
155,e,1,1494332706774
156,SPACE,0,1494332706868
157,SPACE,1,1494332706971
158,t,0,1494332707843
159,t,1,1494332707972
160,o,0,1494332708036
161,o,1,1494332708125
162,SPACE,0,1494332708316
163,SPACE,1,1494332708416
164,m,0,1494332709143
165,m,1,1494332709201
166,e,0,1494332709360
167,e,1,1494332709466
168,.,0,1494332710196
169,.,1,1494332710256
170,SPACE,0,1494332710436
171,SPACE,1,1494332710513
172,t,0,1494332711420
173,t,1,1494332711541
174,h,0,1494332711636
175,h,1,1494332711725
176,e,0,1494332711917
177,e,1,1494332712022
178,r,0,1494332712719
179,r,1,1494332712776
180,e,0,1494332712888
181,e,1,1494332712993
182,SPACE,0,1494332713200
183,SPACE,1,1494332713307
184,a,0,1494332713722
185,a,1,1494332713867
186,r,0,1494332713946
187,r,1,1494332714019
188,e,0,1494332714155
189,e,1,1494332714220
190,SPACE,0,1494332714484
191,SPACE,1,1494332714565
192,t,0,1494332714804
193,t,1,1494332714902
194,w,0,1494332715133
195,w,1,1494332715245
196,o,0,1494332715351
197,o,1,1494332715414
198,SPACE,0,1494332715703
199,SPACE,1,1494332715779
200,s,0,1494332716428
201,s,1,1494332716582
202,e,0,1494332716717
203,e,1,1494332716798
204,n,0,1494332716989
205,n,1,1494332717103
206,t,0,1494332717293
207,t,1,1494332717391
208,e,0,1494332717559
209,e,1,1494332717679
210,n,0,1494332717711
211,n,1,1494332717816
212,c,0,1494332717967
213,c,1,1494332718142
214,c,1,1494332718146
215,d,0,1494332718146
216,d,1,1494332718148
217,e,0,1494332718264
218,e,1,1494332718337
219,s,0,1494332718496
220,s,1,1494332718593
221,SPACE,0,1494332718680
222,SPACE,1,1494332718763
223,BACKSPACE,0,1494332720485
224,BACKSPACE,1,1494332720550
225,BACKSPACE,0,1494332720645
226,BACKSPACE,1,1494332720718
227,BACKSPACE,0,1494332720797
228,BACKSPACE,1,1494332720903
229,BACKSPACE,0,1494332721022
230,BACKSPACE,1,1494332721127
231,e,0,1494332721700
232,e,1,1494332721757
233,s,0,1494332721956
234,s,1,1494332722062
235,SPACE,0,1494332723583
236,SPACE,1,1494332723659
237,i,0,1494332725084
238,i,1,1494332725156
239,n,0,1494332725348
240,n,1,1494332725421
241,SPACE,0,1494332725684
242,SPACE,1,1494332725752
243,t,0,1494332726490
244,t,1,1494332726579
245,h,0,1494332726618
246,h,1,1494332726691
247,i,0,1494332726859
248,i,1,1494332726955
249,s,0,1494332727147
250,s,1,1494332727268
251,SPACE,0,1494332727292
252,SPACE,1,1494332727375
253,d,0,1494332727980
254,d,1,1494332728052
255,a,0,1494332728092
256,a,1,1494332728220
257,d,0,1494332728244
258,d,1,1494332728317
259,BACKSPACE,0,1494332729928
260,BACKSPACE,1,1494332729977
261,t,0,1494332730370
262,t,1,1494332730444
263,a,0,1494332730522
264,a,1,1494332730675
265,SPACE,0,1494332730859
266,SPACE,1,1494332730961
267,s,0,1494332731585
268,s,1,1494332731707
269,a,0,1494332731834
270,a,1,1494332732013
271,m,0,1494332732013
272,m,1,1494332732048
273,p,0,1494332732706
274,p,1,1494332732756
275,l,0,1494332732899
276,l,1,1494332732980
277,r,0,1494332733099
278,r,1,1494332733205
279,"
",0,1494332734070
280,"
",1,1494332734113
281,BACKSPACE,0,1494332735113
282,BACKSPACE,1,1494332735139
283,BACKSPACE,0,1494332735265
284,BACKSPACE,1,1494332735330
285,e,0,1494332736118
286,e,1,1494332736247
287,.,0,1494332736567
288,.,1,1494332736659
289,s,0,1494332747809
290,s,1,1494332747884
291,e,0,1494332748010
292,e,1,1494332748066
293,c,0,1494332749495
294,c,1,1494332749606
295,o,0,1494332749640
296,o,1,1494332749729
297,n,0,1494332750314
298,n,1,1494332750370
299,d,0,1494332750667
300,d,1,1494332750781
301,SPACE,0,1494332750924
302,SPACE,1,1494332751022
303,s,0,1494332751414
304,s,1,1494332751545
305,e,0,1494332751670
306,e,1,1494332751758
307,s,0,1494332751958
308,s,1,1494332752032
309,s,0,1494332752150
310,s,1,1494332752208
311,i,0,1494332752745
312,i,1,1494332752826
313,o,0,1494332752938
314,o,1,1494332753010
315,n,0,1494332753217
316,n,1,1494332753275
317,SPACE,0,1494332753619
318,SPACE,1,1494332753702
319,w,0,1494332754173
320,w,1,1494332754238
321,i,0,1494332754317
322,i,1,1494332754382
323,l,0,1494332754550
324,l,1,1494332754655
325,l,0,1494332754759
326,l,1,1494332754824
327,SPACE,0,1494332755039
328,SPACE,1,1494332755154
329,h,0,1494332755737
330,h,1,1494332755802
331,a,0,1494332756001
332,a,1,1494332756148
333,v,0,1494332756149
334,v,1,1494332756211
335,e,0,1494332756442
336,e,1,1494332756523
337,SPACE,0,1494332756547
338,SPACE,1,1494332756637
339,d,0,1494332757265
340,d,1,1494332757354
341,i,0,1494332757497
342,i,1,1494332757570
343,f,0,1494332757714
344,f,1,1494332757803
345,f,0,1494332757874
346,f,1,1494332757987
347,e,0,1494332758413
348,e,1,1494332758494
349,r,0,1494332758629
350,r,1,1494332758702
351,e,0,1494332758861
352,e,1,1494332758958
353,n,0,1494332759866
354,n,1,1494332759955
355,t,0,1494332760026
356,t,1,1494332760139
357,SPACE,0,1494332760163
358,SPACE,1,1494332760259
359,s,0,1494332761376
360,s,1,1494332761465
361,e,0,1494332761601
362,e,1,1494332761714
363,t,0,1494332761889
364,t,1,1494332761986
365,SPACE,0,1494332762106
366,SPACE,1,1494332762253
367,o,0,1494332762652
368,o,1,1494332762758
369,f,0,1494332762901
370,f,1,1494332763015
371,SPACE,0,1494332763053
372,SPACE,1,1494332763142
373,l,0,1494332763623
374,l,1,1494332763681
375,i,0,1494332763832
376,i,1,1494332763905
377,n,0,1494332764080
378,n,1,1494332764153
379,e,0,1494332764312
380,e,1,1494332764402
381,s,0,1494332764553
382,s,1,1494332764626
383,.,0,1494332765421
