EID,key,direction,time
0,t,0,1495624928556
1,t,1,1495624928668
2,h,0,1495624928730
3,h,1,1495624928977
4,i,0,1495624929613
5,i,1,1495624929734
6,s,0,1495624929982
7,s,1,1495624930143
8,SPACE,0,1495624930182
9,SPACE,1,1495624930337
10,i,0,1495624930616
11,i,1,1495624930797
12,s,0,1495624930958
13,s,1,1495624931086
14,SPACE,0,1495624933176
15,SPACE,1,1495624933320
16,a,0,1495624934619
17,a,1,1495624934796
18,SPACE,0,1495624934806
19,SPACE,1,1495624934966
20,t,0,1495624935132
21,t,1,1495624935268
22,e,0,1495624935443
23,e,1,1495624935549
24,s,0,1495624935764
25,s,1,1495624935837
26,t,0,1495624936021
27,t,1,1495624936102
28,SPACE,0,1495624936365
29,SPACE,1,1495624936448
30,t,0,1495624936493
31,t,1,1495624936615
32,o,0,1495624936741
33,o,1,1495624936825
34,SPACE,0,1495624937046
35,SPACE,1,1495624937147
36,s,0,1495624937198
37,s,1,1495624937327
38,e,0,1495624937518
39,e,1,1495624937616
40,e,0,1495624937711
41,e,1,1495624937833
42,SPACE,0,1495624937855
43,SPACE,1,1495624937986
44,i,0,1495624938265
45,i,1,1495624938380
46,f,0,1495624938483
47,f,1,1495624938611
48,SPACE,0,1495624938658
49,SPACE,1,1495624938806
50,t,0,1495624938807
51,t,1,1495624938932
52,h,0,1495624939018
53,h,1,1495624939124
54,e,0,1495624939155
55,e,1,1495624939284
56,SPACE,0,1495624939372
57,SPACE,1,1495624939471
58,w,0,1495624939540
59,w,1,1495624939709
60,o,0,1495624939772
61,o,1,1495624939886
62,r,0,1495624939973
63,r,1,1495624940102
64,d,0,1495624940213
65,d,1,1495624940334
66,s,0,1495624940525
67,s,1,1495624940630
68,SPACE,0,1495624940678
69,SPACE,1,1495624940799
70,i,0,1495624941046
71,i,1,1495624941118
72,SPACE,0,1495624941343
73,t,0,1495624941440
74,SPACE,1,1495624941458
75,t,1,1495624941576
76,y,0,1495624941719
77,y,1,1495624941793
78,p,0,1495624942075
79,p,1,1495624942146
80,e,0,1495624942313
81,e,1,1495624942410
82,SPACE,0,1495624942796
83,SPACE,1,1495624942943
84,a,0,1495624943830
85,a,1,1495624943927
86,r,0,1495624944142
87,r,1,1495624944232
88,e,0,1495624944383
89,SPACE,0,1495624944472
90,e,1,1495624944497
91,SPACE,1,1495624944605
92,u,0,1495624944784
93,u,1,1495624944881
94,n,0,1495624945040
95,n,1,1495624945113
96,i,0,1495624945264
97,i,1,1495624945369
98,q,0,1495624945457
99,q,1,1495624945570
100,u,0,1495624945673
101,u,1,1495624945764
102,e,0,1495624945874
103,e,1,1495624946019
104,SPACE,0,1495624946043
105,SPACE,1,1495624946134
106,t,0,1495624946275
107,t,1,1495624946388
108,o,0,1495624946443
109,o,1,1495624946533
110,SPACE,0,1495624946788
111,SPACE,1,1495624946878
112,m,0,1495624947012
113,m,1,1495624947125
114,e,0,1495624947237
115,e,1,1495624947318
116,.,0,1495624956681
117,.,1,1495624956795
118,SPACE,0,1495624958214
119,SPACE,1,1495624958345
120,t,0,1495624958672
121,t,1,1495624958761
122,h,0,1495624958888
123,h,1,1495624959009
124,e,0,1495624959033
125,e,1,1495624959162
126,r,0,1495624959273
127,r,1,1495624959370
128,e,0,1495624959506
129,e,1,1495624959594
130,SPACE,0,1495624959730
131,SPACE,1,1495624959869
132,a,0,1495624960082
133,a,1,1495624960204
134,r,0,1495624960459
135,r,1,1495624960572
136,e,0,1495624960668
137,e,1,1495624960788
138,SPACE,0,1495624960844
139,SPACE,1,1495624961000
140,t,0,1495624961093
141,t,1,1495624961197
142,e,0,1495624961479
143,e,1,1495624961592
144,o,0,1495624961607
145,o,1,1495624961735
146,SPACE,0,1495624962081
147,SPACE,1,1495624962245
148,s,0,1495624962297
149,s,1,1495624962411
150,e,0,1495624962562
151,e,1,1495624962675
152,n,0,1495624962722
