EID,key,direction,time
0,t,0,1495467975116
1,t,1,1495467975216
2,j,0,1495467975348
3,j,1,1495467975429
4,i,0,1495467975540
5,i,1,1495467975629
6,s,0,1495467975685
7,s,1,1495467975837
8,BACKSPACE,0,1495467979220
9,BACKSPACE,1,1495467979317
10,BACKSPACE,0,1495467979396
11,BACKSPACE,1,1495467979485
12,BACKSPACE,0,1495467979549
13,BACKSPACE,1,1495467979598
14,h,0,1495467980396
15,h,1,1495467980477
16,i,0,1495467980620
17,i,1,1495467980726
18,s,0,1495467980832
19,s,1,1495467980965
20,SPACE,0,1495467982013
21,SPACE,1,1495467982070
22,i,0,1495467983700
23,i,1,1495467983813
24,s,0,1495467983884
25,s,1,1495467984045
26,SPACE,0,1495467984197
27,SPACE,1,1495467984287
28,a,0,1495467984357
29,a,1,1495467984494
30,SPACE,0,1495467985406
31,SPACE,1,1495467985490
32,t,0,1495467986387
33,t,1,1495467986517
34,e,0,1495467986555
35,e,1,1495467986661
36,s,0,1495467986796
37,s,1,1495467986908
38,t,0,1495467986930
39,t,1,1495467987021
40,SPACE,0,1495467996286
41,SPACE,1,1495467996327
42,t,0,1495467997687
43,t,1,1495467997799
44,o,0,1495467997863
45,o,1,1495467997944
46,SPACE,0,1495467998843
47,SPACE,1,1495467998909
48,s,0,1495468011905
49,s,1,1495468011994
50,e,0,1495468012130
51,e,1,1495468012210
52,e,0,1495468012298
53,e,1,1495468012362
54,SPACE,0,1495468013532
55,SPACE,1,1495468013566
56,i,0,1495468017474
57,i,1,1495468017589
58,f,0,1495468017747
59,f,1,1495468017867
60,SPACE,0,1495468018377
61,SPACE,1,1495468018479
62,t,0,1495468019198
63,t,1,1495468019295
64,h,0,1495468019430
65,h,1,1495468019510
66,e,0,1495468019575
67,e,1,1495468019751
68,SPACE,0,1495468020192
69,SPACE,1,1495468020291
70,w,0,1495468021754
71,w,1,1495468021891
72,o,0,1495468021922
73,o,1,1495468022051
74,r,0,1495468022299
75,r,1,1495468022403
76,s,0,1495468022499
77,s,1,1495468022612
78,d,0,1495468022683
79,d,1,1495468022773
80,BACKSPACE,0,1495468023673
81,BACKSPACE,1,1495468023764
82,BACKSPACE,0,1495468023841
83,BACKSPACE,1,1495468023914
84,d,0,1495468024859
85,d,1,1495468024940
86,s,0,1495468025011
87,s,1,1495468025132
88,SPACE,0,1495468025670
89,SPACE,1,1495468025744
90,t,0,1495468032083
91,t,1,1495468032163
92,h,0,1495468032331
93,h,1,1495468032404
94,a,0,1495468032523
95,a,1,1495468032645
96,t,0,1495468032684
97,t,1,1495468032758
98,SPACE,0,1495468034051
