EID,key,direction,time
0,t,0,1494869497629
1,t,1,1494869497689
2,h,0,1494869497846
3,h,1,1494869497926
4,BACKSPACE,0,1494869499476
5,BACKSPACE,0,1494869499876
6,BACKSPACE,0,1494869499927
7,BACKSPACE,0,1494869499979
8,BACKSPACE,0,1494869500028
9,BACKSPACE,0,1494869500079
10,BACKSPACE,0,1494869500129
11,t,0,1494869506191
12,t,1,1494869506222
13,h,0,1494869506442
14,h,1,1494869506491
15,i,0,1494869506626
16,i,1,1494869506707
17,s,0,1494869506778
18,s,1,1494869506859
19,n,0,1494869507027
20,n,1,1494869507067
21,i,0,1494869507888
22,i,1,1494869507944
23,s,0,1494869508064
24,s,1,1494869508161
25,SPACE,0,1494869508225
26,SPACE,1,1494869508315
27,a,0,1494869508513
28,a,1,1494869508601
29,SPACE,0,1494869508649
30,SPACE,1,1494869508732
31,BACKSPACE,0,1494869509483
32,BACKSPACE,0,1494869509884
33,BACKSPACE,0,1494869509935
34,BACKSPACE,0,1494869509985
35,BACKSPACE,0,1494869510034
36,BACKSPACE,0,1494869510085
37,BACKSPACE,0,1494869510135
38,SPACE,0,1494869510715
39,SPACE,1,1494869510749
40,i,0,1494869511140
41,i,1,1494869511229
42,s,0,1494869511338
43,s,1,1494869511406
44,SPACE,0,1494869511492
45,SPACE,1,1494869511575
46,a,0,1494869512248
47,a,1,1494869512329
48,SPACE,0,1494869512408
49,SPACE,1,1494869512484
50,t,0,1494869512762
51,t,1,1494869512843
52,e,0,1494869512882
53,e,1,1494869512988
54,s,0,1494869513139
55,s,1,1494869513220
56,t,0,1494869513307
57,t,1,1494869513380
58,SPACE,0,1494869513564
59,SPACE,1,1494869513656
60,t,0,1494869514260
61,t,1,1494869514301
62,o,0,1494869514485
63,o,1,1494869514565
64,SPACE,0,1494869514813
65,SPACE,1,1494869514896
66,s,0,1494869514981
67,s,1,1494869515070
68,e,0,1494869515237
69,e,1,1494869515319
70,e,0,1494869515430
71,e,1,1494869515519
72,SPACE,0,1494869515678
73,SPACE,1,1494869515786
74,o,0,1494869516281
75,o,1,1494869516314
76,BACKSPACE,0,1494869517292
77,BACKSPACE,1,1494869517325
78,i,0,1494869518405
79,i,1,1494869518478
80,f,0,1494869518662
81,f,1,1494869518734
82,t,0,1494869519038
83,t,1,1494869519111
84,h,0,1494869519223
85,h,1,1494869519296
86,e,0,1494869519375
87,e,1,1494869519440
88,SPACE,0,1494869519560
89,SPACE,1,1494869519650
90,BACKSPACE,0,1494869520436
91,BACKSPACE,1,1494869520492
92,BACKSPACE,0,1494869520604
93,BACKSPACE,1,1494869520652
94,BACKSPACE,0,1494869520759
95,BACKSPACE,1,1494869520806
96,BACKSPACE,0,1494869520912
97,BACKSPACE,1,1494869520966
98,BACKSPACE,0,1494869521085
99,BACKSPACE,1,1494869521111
100,f,0,1494869521875
101,f,1,1494869521931
102,SPACE,0,1494869522059
103,SPACE,1,1494869522197
104,t,0,1494869522283
105,t,1,1494869522349
106,h,0,1494869522468
107,h,1,1494869522532
108,e,0,1494869522572
109,e,1,1494869522639
110,SPACE,0,1494869522781
111,SPACE,1,1494869522830
112,w,0,1494869528765
113,w,1,1494869528881
114,o,0,1494869529471
115,o,1,1494869529528
116,r,0,1494869529759
117,r,1,1494869529832
118,d,0,1494869530016
119,d,1,1494869530113
120,s,0,1494869530256
121,s,1,1494869530338
122,SPACE,0,1494869531316
123,SPACE,1,1494869531384
124,t,0,1494869531918
125,t,1,1494869531982
126,h,0,1494869532102
127,h,1,1494869532192
128,a,0,1494869532215
129,a,1,1494869532352
130,t,0,1494869532385
131,t,1,1494869532448
132,SPACE,0,1494869532647
133,SPACE,1,1494869532732
134,i,0,1494869533493
135,i,1,1494869533557
136,SPACE,0,1494869534131
137,SPACE,1,1494869534207
138,t,0,1494869534957
139,t,1,1494869535015
140,y,0,1494869535448
141,y,1,1494869535489
142,p,0,1494869535720
143,p,1,1494869535778
144,e,0,1494869535865
145,e,1,1494869535962
146,SPACE,0,1494869536113
147,SPACE,1,1494869536157
148,a,0,1494869536707
149,a,1,1494869536821
150,r,0,1494869536891
151,r,1,1494869536957
152,e,0,1494869537076
153,e,1,1494869537125
154,SPACE,0,1494869537300
155,SPACE,1,1494869537400
156,u,0,1494869537831
157,u,1,1494869537880
158,n,0,1494869538039
159,n,1,1494869538088
160,i,0,1494869538337
161,i,1,1494869538449
162,q,0,1494869539665
163,q,1,1494869539786
164,u,0,1494869539952
165,u,1,1494869540034
166,e,0,1494869540185
167,e,1,1494869540259
168,SPACE,0,1494869540433
169,SPACE,1,1494869540533
170,t,0,1494869541239
171,t,1,1494869541303
172,o,0,1494869541479
173,o,1,1494869541552
174,SPACE,0,1494869541743
175,SPACE,1,1494869541817
176,m,0,1494869542032
177,m,1,1494869542097
178,e,0,1494869542160
179,e,1,1494869542208
180,SPACE,0,1494869542345
181,SPACE,1,1494869542406
182,BACKSPACE,0,1494869543369
183,BACKSPACE,1,1494869543429
184,.,0,1494869543924
185,.,1,1494869544001
186,SPACE,0,1494869544260
187,SPACE,1,1494869544327
188,t,0,1494869545068
189,t,1,1494869545132
190,h,0,1494869545243
191,h,1,1494869545317
192,e,0,1494869545332
193,e,1,1494869545438
194,r,0,1494869545564
195,r,1,1494869545629
196,e,0,1494869545724
197,e,1,1494869545830
198,SPACE,0,1494869546077
199,SPACE,1,1494869546169
