EID,key,direction,time
0,t,0,1494351679318
1,t,1,1494351679387
2,h,0,1494351679422
3,h,1,1494351679497
4,i,0,1494351679639
5,i,1,1494351679689
6,s,0,1494351679800
7,s,1,1494351679922
8,SPACE,0,1494351680057
9,SPACE,1,1494351680140
10,l,0,1494351680314
11,l,1,1494351680395
12,a,0,1494351680451
13,a,1,1494351680540
14,SPACE,0,1494351680580
15,SPACE,1,1494351680663
16,a,0,1494351680740
17,a,1,1494351680838
18,OTHER,0,1494351681236
19,OTHER,1,1494351681303
20,OTHER,0,1494351681389
21,OTHER,1,1494351681463
22,OTHER,0,1494351681572
23,OTHER,1,1494351681689
24,"
",0,1494351682763
25,"
",1,1494351682829
26,BACKSPACE,0,1494351686211
27,BACKSPACE,1,1494351686262
28,BACKSPACE,0,1494351686355
29,BACKSPACE,1,1494351686428
30,BACKSPACE,0,1494351686854
31,BACKSPACE,1,1494351686896
32,BACKSPACE,0,1494351687007
33,BACKSPACE,1,1494351687080
34,BACKSPACE,0,1494351687232
35,BACKSPACE,1,1494351687296
36,i,0,1494351688030
37,i,1,1494351688078
38,s,0,1494351688328
39,s,1,1494351688392
40,SPACE,0,1494351688472
41,SPACE,1,1494351688521
42,a,0,1494351689740
43,a,1,1494351689829
44,SPACE,0,1494351689868
45,SPACE,1,1494351689953
46,t,0,1494351690248
47,t,1,1494351690320
48,e,0,1494351690480
49,e,1,1494351690562
50,s,0,1494351690698
51,s,1,1494351690803
52,t,0,1494351691003
53,t,1,1494351691075
54,SPACE,0,1494351691662
55,SPACE,1,1494351691671
56,t,0,1494351692392
57,t,1,1494351692466
58,o,0,1494351692578
59,o,1,1494351692642
60,SPACE,0,1494351692834
61,SPACE,1,1494351692885
62,s,0,1494351693003
63,s,1,1494351693109
64,e,0,1494351693261
65,e,1,1494351693359
66,e,0,1494351693478
67,e,1,1494351693550
68,SPACE,0,1494351693703
69,SPACE,1,1494351693777
70,i,0,1494351694633
71,i,1,1494351694689
72,f,0,1494351694914
73,f,1,1494351694987
74,SPACE,0,1494351695075
75,SPACE,1,1494351695149
76,t,0,1494351696050
77,t,1,1494351696115
78,h,0,1494351696155
79,h,1,1494351696241
80,e,0,1494351696372
81,e,1,1494351696461
82,SPACE,0,1494351698380
83,SPACE,1,1494351698472
84,w,0,1494351698976
85,w,1,1494351699153
86,o,0,1494351699185
87,o,1,1494351699241
88,r,0,1494351699346
89,r,1,1494351699459
90,d,0,1494351699539
91,d,1,1494351699635
92,s,0,1494351699732
93,s,1,1494351699829
94,SPACE,0,1494351699925
95,SPACE,1,1494351699983
96,t,0,1494351701381
97,t,1,1494351701534
