EID,key,direction,time
0,t,0,1495205330969
1,t,1,1495205331130
2,t,0,1495205334554
3,t,1,1495205334664
4,h,0,1495205334841
5,h,1,1495205334931
6,i,0,1495205335082
7,i,1,1495205335163
8,s,0,1495205335402
9,s,1,1495205335468
10,SPACE,0,1495205335690
11,SPACE,1,1495205335759
12,i,0,1495205336245
13,i,1,1495205336326
14,s,0,1495205336525
15,s,1,1495205336590
16,SPACE,0,1495205336765
17,SPACE,1,1495205336833
18,a,0,1495205337910
19,a,1,1495205337967
20,SPACE,0,1495205338158
21,SPACE,1,1495205338232
22,t,0,1495205338447
23,t,1,1495205338519
24,e,0,1495205338639
25,e,1,1495205338704
26,s,0,1495205338808
27,s,1,1495205338872
28,t,0,1495205338967
29,t,1,1495205339032
30,SPACE,0,1495205339199
31,SPACE,1,1495205339275
32,y,0,1495205339472
33,y,1,1495205339529
34,o,0,1495205339657
35,o,1,1495205339714
36,SPACE,0,1495205340703
37,SPACE,1,1495205340762
38,OTHER,0,1495205341554
39,OTHER,1,1495205341591
40,OTHER,0,1495205341704
41,OTHER,1,1495205341750
42,OTHER,0,1495205341857
43,OTHER,1,1495205341921
44,BACKSPACE,0,1495205343631
45,BACKSPACE,1,1495205343689
46,BACKSPACE,0,1495205343927
47,BACKSPACE,1,1495205344000
48,BACKSPACE,0,1495205344345
49,BACKSPACE,1,1495205344401
50,t,0,1495205344975
51,t,1,1495205345016
52,o,0,1495205345255
53,o,1,1495205345312
54,SPACE,0,1495205345649
55,SPACE,1,1495205345692
56,s,0,1495205346204
57,s,1,1495205346276
58,e,0,1495205346428
59,e,1,1495205346485
60,e,0,1495205346565
61,e,1,1495205346628
62,SPACE,0,1495205346892
63,SPACE,1,1495205346935
64,i,0,1495205347448
65,i,1,1495205347520
66,f,0,1495205347768
67,f,1,1495205347817
68,SPACE,0,1495205347968
69,SPACE,1,1495205348027
70,t,0,1495205348208
71,t,1,1495205348258
72,h,0,1495205348362
73,h,1,1495205348426
74,r,0,1495205348586
75,r,1,1495205348621
76,SPACE,0,1495205348858
77,SPACE,1,1495205348908
78,BACKSPACE,0,1495205349705
79,BACKSPACE,1,1495205349739
80,BACKSPACE,0,1495205349841
81,BACKSPACE,1,1495205349899
82,e,0,1495205350372
83,e,1,1495205350421
84,SPACE,0,1495205350636
85,SPACE,1,1495205350705
86,w,0,1495205351974
87,w,1,1495205352094
88,o,0,1495205352190
89,o,1,1495205352286
90,r,0,1495205352422
91,r,1,1495205352503
92,d,0,1495205352655
93,d,1,1495205352743
94,s,0,1495205352887
95,s,1,1495205353008
96,SPACE,0,1495205353144
97,SPACE,1,1495205353226
98,t,0,1495205354271
99,t,1,1495205354368
100,h,0,1495205354488
101,h,1,1495205354632
102,a,0,1495205354658
103,a,1,1495205354769
104,t,0,1495205354809
105,t,1,1495205354873
106,SPACE,0,1495205355154
107,SPACE,1,1495205355211
108,i,0,1495205355841
109,i,1,1495205355905
110,SPACE,0,1495205356123
111,SPACE,1,1495205356171
112,t,0,1495205356281
113,t,1,1495205356418
114,y,0,1495205356522
115,y,1,1495205356595
116,l,0,1495205356810
117,l,1,1495205356891
118,e,0,1495205356931
119,e,1,1495205357020
120,n,0,1495205357107
121,n,1,1495205357212
122,OTHER,0,1495205357787
123,OTHER,1,1495205357832
124,OTHER,0,1495205357963
125,OTHER,1,1495205358001
126,BACKSPACE,0,1495205359118
127,BACKSPACE,1,1495205359189
128,BACKSPACE,0,1495205359366
129,BACKSPACE,1,1495205359456
130,BACKSPACE,0,1495205359574
131,BACKSPACE,1,1495205359663
132,P,0,1495205360258
133,P,1,1495205360379
134,E,0,1495205360467
135,E,1,1495205360580
136,SPACE,0,1495205360675
137,SPACE,1,1495205360766
138,BACKSPACE,0,1495205361406
139,BACKSPACE,1,1495205361487
140,BACKSPACE,0,1495205361566
141,BACKSPACE,1,1495205361654
142,BACKSPACE,0,1495205361726
143,BACKSPACE,1,1495205361807
144,OTHER,0,1495205362427
145,OTHER,1,1495205362521
146,p,0,1495205363253
147,p,1,1495205363350
148,e,0,1495205363446
149,e,1,1495205363558
150,n,0,1495205363654
151,n,1,1495205363735
152,BACKSPACE,0,1495205364748
153,BACKSPACE,1,1495205364812
154,SPACE,0,1495205365499
155,SPACE,1,1495205365573
156,a,0,1495205365723
157,a,1,1495205365852
