EID,key,direction,time
0,t,0,1496765335545
1,t,1,1496765335617
2,h,0,1496765335754
3,h,1,1496765335826
4,i,0,1496765336059
5,i,1,1496765336139
6,s,0,1496765336203
7,s,1,1496765336292
8,SPACE,0,1496765336663
9,SPACE,1,1496765336731
10,SPACE,0,1496765345815
11,SPACE,1,1496765345859
12,i,0,1496765346905
13,i,1,1496765346986
14,s,0,1496765347074
15,s,1,1496765347171
16,SPACE,0,1496765347235
17,SPACE,1,1496765347319
18,a,0,1496765347428
19,a,1,1496765347501
20,SPACE,0,1496765347517
21,SPACE,1,1496765347601
22,t,0,1496765347838
23,t,1,1496765347943
24,e,0,1496765348079
25,e,1,1496765348167
26,s,0,1496765348296
27,s,1,1496765348377
28,t,0,1496765348554
29,t,1,1496765348618
30,SPACE,0,1496765348714
31,SPACE,1,1496765348804
32,t,0,1496765349559
33,t,1,1496765349607
34,p,0,1496765349743
35,p,1,1496765349814
36,p,1,1496765349816
37,o,0,1496765349816
38,o,1,1496765349818
39,BACKSPACE,0,1496765351161
40,BACKSPACE,1,1496765351241
41,BACKSPACE,0,1496765351346
42,BACKSPACE,1,1496765351427
43,o,0,1496765351918
44,o,1,1496765351990
45,SPACE,0,1496765352222
46,SPACE,1,1496765352305
47,s,0,1496765354552
48,s,1,1496765354713
49,e,0,1496765354905
50,e,1,1496765354970
51,e,0,1496765355066
52,e,1,1496765355131
53,SPACE,0,1496765355195
54,SPACE,1,1496765355293
55,i,0,1496765355662
56,i,1,1496765355736
57,f,0,1496765355815
58,f,1,1496765355896
59,SPACE,0,1496765355976
60,SPACE,1,1496765356050
61,t,0,1496765356331
62,t,1,1496765356395
63,h,0,1496765357129
64,h,1,1496765357186
65,e,0,1496765357250
66,e,1,1496765357339
67,SPACE,0,1496765357378
68,SPACE,1,1496765357446
69,w,0,1496765357564
70,w,1,1496765357652
71,o,0,1496765357740
72,o,1,1496765357837
73,r,0,1496765357982
74,r,1,1496765358062
75,d,0,1496765358432
76,d,1,1496765358530
77,s,0,1496765358754
78,s,1,1496765358779
79,SPACE,0,1496765359213
80,SPACE,1,1496765359313
81,t,0,1496765359858
82,t,1,1496765359930
83,h,0,1496765360083
84,h,1,1496765360148
85,a,0,1496765360220
86,a,1,1496765360309
87,t,0,1496765360526
88,t,1,1496765360598
89,SPACE,0,1496765360718
90,SPACE,1,1496765360777
91,i,0,1496765361234
92,i,1,1496765361323
93,SPACE,0,1496765361555
94,SPACE,1,1496765361655
95,t,0,1496765361959
96,t,1,1496765362040
97,y,0,1496765362297
98,y,1,1496765362385
99,p,0,1496765362716
100,p,1,1496765362821
101,e,0,1496765362901
102,e,1,1496765362998
103,SPACE,0,1496765363215
104,SPACE,1,1496765363338
105,a,0,1496765363552
106,a,1,1496765363665
107,r,0,1496765363906
108,r,1,1496765363987
109,e,0,1496765364131
110,e,1,1496765364196
111,SPACE,0,1496765364340
112,SPACE,1,1496765364432
113,u,0,1496765365061
114,u,1,1496765365151
115,n,0,1496765365303
116,n,1,1496765365393
117,i,0,1496765365544
118,i,1,1496765365641
119,q,0,1496765366318
120,q,1,1496765366408
121,u,0,1496765366535
122,u,1,1496765366608
123,e,0,1496765366687
124,e,1,1496765366769
125,SPACE,0,1496765366897
126,SPACE,1,1496765366988
127,t,0,1496765367765
128,t,1,1496765367838
129,o,0,1496765367958
130,o,1,1496765368014
131,SPACE,0,1496765368207
132,SPACE,1,1496765368306
133,m,0,1496765368448
134,m,1,1496765368537
135,e,0,1496765368601
136,e,1,1496765368698
137,SPACE,0,1496765368762
138,SPACE,1,1496765368870
139,t,0,1496765369461
140,t,1,1496765369519
141,h,0,1496765369671
142,h,1,1496765369736
143,e,0,1496765369815
144,e,1,1496765369914
145,r,0,1496765370105
146,r,1,1496765370202
147,e,0,1496765370338
148,e,1,1496765370403
