EID,key,direction,time
0,t,0,1496845592482
1,t,1,1496845592566
2,h,0,1496845592675
3,h,1,1496845592716
4,i,0,1496845593855
5,i,1,1496845593936
6,s,0,1496845593967
7,s,1,1496845594049
8,SPACE,0,1496845594128
9,SPACE,1,1496845594238
10,i,0,1496845594401
11,i,1,1496845594491
12,s,0,1496845594498
13,s,1,1496845594603
14,SPACE,0,1496845594658
15,SPACE,1,1496845594765
16,a,0,1496845594851
17,a,1,1496845594950
18,SPACE,0,1496845594950
19,SPACE,1,1496845595050
20,e,0,1496845595756
21,e,1,1496845595829
22,t,0,1496845595901
23,t,1,1496845595997
24,BACKSPACE,0,1496845596776
25,BACKSPACE,1,1496845596857
26,BACKSPACE,0,1496845596912
27,BACKSPACE,1,1496845596962
28,t,0,1496845597339
29,t,1,1496845597412
30,e,0,1496845597476
31,e,1,1496845597508
32,s,0,1496845597637
33,t,0,1496845597710
34,s,1,1496845597751
35,t,1,1496845597830
36,SPACE,0,1496845599570
37,SPACE,1,1496845599676
38,t,0,1496845599883
39,t,1,1496845599973
40,o,0,1496845599998
41,o,1,1496845600045
42,SPACE,0,1496845600246
43,SPACE,1,1496845600370
44,s,0,1496845600370
45,s,1,1496845600448
46,e,0,1496845600938
47,e,1,1496845601019
48,e,0,1496845601099
49,e,1,1496845601205
50,SPACE,0,1496845601220
51,SPACE,1,1496845601342
52,i,0,1496845602074
53,i,1,1496845602155
54,f,0,1496845602227
55,f,1,1496845602316
56,SPACE,0,1496845602364
57,t,0,1496845602477
58,SPACE,1,1496845602491
59,t,1,1496845602565
60,h,0,1496845602637
61,h,1,1496845602741
62,e,0,1496845602806
63,e,1,1496845602894
64,SPACE,0,1496845602966
65,SPACE,1,1496845603090
66,w,0,1496845603207
67,w,1,1496845603312
68,o,0,1496845603376
69,o,1,1496845603473
70,r,0,1496845603561
71,r,1,1496845603642
72,d,0,1496845603770
73,d,1,1496845603819
74,s,0,1496845603947
75,s,1,1496845604020
76,SPACE,0,1496845604946
77,SPACE,1,1496845605077
78,t,0,1496845605243
79,t,1,1496845605339
80,h,0,1496845605379
81,h,1,1496845605477
82,a,0,1496845605572
83,a,1,1496845605678
84,t,0,1496845605725
85,t,1,1496845605822
86,SPACE,0,1496845606409
87,SPACE,1,1496845606516
88,i,0,1496845606860
89,i,1,1496845606942
90,SPACE,0,1496845607102
91,SPACE,1,1496845607192
92,t,0,1496845607473
93,t,1,1496845607553
94,h,0,1496845607618
95,h,1,1496845607682
96,BACKSPACE,0,1496845608291
97,BACKSPACE,1,1496845608380
98,y,0,1496845608549
99,y,1,1496845608637
100,p,0,1496845608709
101,p,1,1496845608774
102,e,0,1496845609023
103,e,1,1496845609088
104,SPACE,0,1496845609867
105,SPACE,1,1496845609973
106,a,0,1496845610003
107,a,1,1496845610100
108,r,0,1496845610317
109,r,1,1496845610374
110,e,0,1496845610469
111,e,1,1496845610551
112,SPACE,0,1496845610573
113,SPACE,1,1496845610683
114,u,0,1496845611616
115,u,1,1496845611690
116,m,0,1496845611988
117,m,1,1496845612077
118,i,0,1496845612212
119,i,1,1496845612277
120,q,0,1496845612921
121,u,0,1496845612946
122,q,1,1496845612955
123,u,1,1496845613042
124,e,0,1496845613202
125,e,1,1496845613299
126,BACKSPACE,0,1496845614271
127,BACKSPACE,1,1496845614328
128,BACKSPACE,0,1496845614423
129,BACKSPACE,1,1496845614496
130,BACKSPACE,0,1496845614552
131,BACKSPACE,1,1496845614641
132,BACKSPACE,0,1496845614721
133,BACKSPACE,1,1496845614802
134,BACKSPACE,0,1496845614858
135,BACKSPACE,1,1496845614947
136,BACKSPACE,0,1496845615147
137,BACKSPACE,1,1496845615180
138,u,0,1496845615947
139,u,1,1496845616021
140,n,0,1496845616237
141,n,1,1496845616334
142,i,0,1496845616470
143,i,1,1496845616559
144,q,0,1496845616962
145,q,1,1496845617052
146,u,0,1496845617076
147,u,1,1496845617164
148,e,0,1496845617259
149,e,1,1496845617325
150,SPACE,0,1496845618239
151,SPACE,1,1496845618331
152,t,0,1496845618593
153,t,1,1496845618692
154,o,0,1496845618693
155,o,1,1496845618780
156,SPACE,0,1496845618923
157,SPACE,1,1496845619047
158,m,0,1496845619172
159,m,1,1496845619247
160,e,0,1496845619269
161,e,1,1496845619354
162,.,0,1496845620921
163,.,1,1496845620952
164,SPACE,0,1496845621713
165,SPACE,1,1496845621795
166,t,0,1496845621954
167,t,1,1496845622051
168,h,0,1496845622131
169,h,1,1496845622212
170,e,0,1496845622316
171,e,1,1496845622405
172,r,0,1496845622509
173,r,1,1496845622622
174,r,0,1496845622661
175,r,1,1496845622775
176,BACKSPACE,0,1496845623903
177,BACKSPACE,1,1496845623944
178,e,0,1496845623959
179,e,1,1496845624057
180,SPACE,0,1496845625038
181,SPACE,1,1496845625170
182,a,0,1496845625303
183,a,1,1496845625391
184,r,0,1496845625835
185,r,1,1496845625891
186,e,0,1496845625997
187,e,1,1496845626068
188,SPACE,0,1496845626870
189,SPACE,1,1496845626986
190,r,0,1496845627330
191,r,1,1496845627396
192,BACKSPACE,0,1496845627926
193,BACKSPACE,1,1496845628015
194,t,0,1496845628079
195,t,1,1496845628177
196,w,0,1496845628563
197,w,1,1496845628651
198,o,0,1496845628747
199,o,1,1496845628821
200,SPACE,0,1496845629452
201,SPACE,1,1496845629570
202,s,0,1496845629717
203,s,1,1496845629806
204,e,0,1496845629918
205,e,1,1496845629999
206,n,0,1496845630047
207,n,1,1496845630120
208,t,0,1496845630794
209,t,1,1496845630867
210,e,0,1496845631051
211,e,1,1496845631133
212,n,0,1496845631196
213,n,1,1496845631285
214,c,0,1496845631550
215,c,1,1496845631615
216,e,0,1496845631799
217,e,1,1496845631849
218,s,0,1496845631945
219,s,1,1496845632050
220,SPACE,0,1496845632851
221,SPACE,1,1496845632969
222,i,0,1496845633205
223,i,1,1496845633294
224,n,0,1496845633430
225,n,1,1496845633487
226,SPACE,0,1496845633607
227,SPACE,1,1496845633698
228,t,0,1496845634791
229,t,1,1496845634865
230,h,0,1496845634904
231,h,1,1496845634993
232,i,0,1496845635210
233,s,0,1496845635283
234,i,1,1496845635304
235,s,1,1496845635388
236,SPACE,0,1496845635531
237,SPACE,1,1496845635615
238,d,0,1496845635652
239,d,1,1496845635733
240,a,0,1496845635933
241,a,1,1496845635999
242,t,0,1496845636070
243,a,0,1496845636168
244,t,1,1496845636177
245,a,1,1496845636257
246,SPACE,0,1496845637159
247,SPACE,1,1496845637299
248,s,0,1496845637480
249,s,1,1496845637537
250,a,0,1496845637689
251,a,1,1496845637763
252,m,0,1496845637779
253,m,1,1496845637876
254,p,0,1496845638091
255,p,1,1496845638148
256,l,0,1496845638293
257,l,1,1496845638406
258,e,0,1496845638430
259,e,1,1496845638513
260,.,0,1496845639531
261,.,1,1496845639601
262,t,0,1496845641950
263,t,1,1496845642023
264,h,0,1496845642079
265,h,1,1496845642151
266,i,0,1496845642377
267,i,1,1496845642457
268,s,0,1496845642497
269,s,1,1496845642610
270,SPACE,0,1496845642762
271,SPACE,1,1496845642845
272,i,0,1496845643246
273,i,1,1496845643319
274,s,0,1496845643351
275,s,1,1496845643448
276,SPACE,0,1496845644065
277,SPACE,1,1496845644188
278,a,0,1496845644451
279,a,1,1496845644534
280,SPACE,0,1496845644545
281,SPACE,1,1496845644648
282,t,0,1496845645015
283,t,1,1496845645048
284,e,0,1496845645370
285,e,1,1496845645428
286,s,0,1496845645547
287,s,1,1496845645620
288,t,0,1496845645885
289,t,1,1496845645966
290,SPACE,0,1496845646006
291,SPACE,1,1496845646129
292,t,0,1496845646985
293,t,1,1496845647074
294,o,0,1496845647170
295,o,1,1496845647259
296,SPACE,0,1496845647443
297,SPACE,1,1496845647551
